source_record_id,matched_record_id,entity_type,match_type,match_field,match_score,confidence_level
ACC003354,ACC001809,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004123,ACC000982,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008095,ACC007405,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006235,ACC000520,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001538,ACC000520,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004761,ACC001579,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003184,ACC001579,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009217,ACC002224,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008366,ACC002224,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004915,ACC004137,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004557,ACC000138,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006422,ACC001774,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006272,ACC001774,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006568,ACC000369,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003469,ACC000369,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008387,ACC005451,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006140,ACC005451,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009115,ACC001114,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009449,ACC001774,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009372,ACC005401,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008895,ACC004137,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005526,ACC003486,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007043,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006374,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005001,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004779,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001979,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007331,ACC002980,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005003,ACC002980,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009251,ACC004109,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005947,ACC005896,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003821,ACC002553,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003055,ACC002553,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008009,ACC001385,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006158,ACC001385,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009936,ACC006908,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007357,ACC001791,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005804,ACC003486,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005907,ACC002553,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008494,ACC005401,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006223,ACC000246,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009788,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008321,ACC004293,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007452,ACC004293,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006268,ACC004293,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005964,ACC004293,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004225,ACC002118,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003797,ACC002118,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002213,ACC002118,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009099,ACC004293,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009291,ACC003778,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006742,ACC002016,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005663,ACC002016,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009758,ACC001214,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002322,ACC002239,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007169,ACC006213,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007704,ACC002719,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003652,ACC002719,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005305,ACC003778,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001910,ACC000876,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004073,ACC000876,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004764,ACC002620,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007645,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003926,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002524,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002192,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001741,ACC000026,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008649,ACC003045,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003594,ACC003045,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009213,ACC000426,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008454,ACC002770,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007846,ACC003085,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004023,ACC001704,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003985,ACC001704,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007088,ACC001487,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008397,ACC005444,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008519,ACC005756,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007810,ACC005756,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007715,ACC005756,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007210,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002770,ACC002719,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007681,ACC000664,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009211,ACC001133,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005222,ACC002350,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002672,ACC002350,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008593,ACC001505,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008567,ACC001616,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009449,ACC002044,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008088,ACC002044,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004506,ACC003226,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004570,ACC002835,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007233,ACC001623,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006940,ACC001623,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003646,ACC001623,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004120,ACC002570,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007240,ACC003833,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004647,ACC003833,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007898,ACC001564,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008483,ACC003373,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007092,ACC001623,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007585,ACC007515,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005759,ACC002835,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009492,ACC002409,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007880,ACC000070,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007767,ACC000070,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004904,ACC000070,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003333,ACC000070,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001935,ACC000070,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009967,ACC004151,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005920,ACC004151,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006518,ACC002409,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004688,ACC004151,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002254,ACC000233,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002010,ACC000233,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001206,ACC000233,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000988,ACC000233,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009946,ACC004969,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008960,ACC004969,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007451,ACC001441,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005434,ACC002676,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003840,ACC000081,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009166,ACC007281,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004892,ACC003032,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008535,ACC000377,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006857,ACC000095,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007795,ACC002676,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004900,ACC002676,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009702,ACC009226,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009665,ACC000510,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006328,ACC000510,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006944,ACC000156,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002176,ACC000510,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002178,ACC000297,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000835,ACC000297,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006647,ACC004396,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005694,ACC004396,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005206,ACC004396,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009116,ACC003960,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004483,ACC003960,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008500,ACC006537,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001837,ACC001707,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002236,ACC001707,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006091,ACC001451,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008710,ACC000251,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004053,ACC000543,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007539,ACC002795,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007362,ACC002795,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006322,ACC002795,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007134,ACC000801,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006777,ACC000801,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009175,ACC004263,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007993,ACC004263,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007284,ACC005994,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000879,ACC000431,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007649,ACC004240,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006654,ACC004240,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007001,ACC005439,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006536,ACC001383,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001938,ACC001383,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006248,ACC003475,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008146,ACC001133,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001708,ACC000982,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009293,ACC006261,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009428,ACC002240,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004416,ACC001739,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007051,ACC005871,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008354,ACC001819,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006988,ACC001819,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008941,ACC005216,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007366,ACC000130,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004469,ACC000130,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008809,ACC001739,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004353,ACC000130,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006879,ACC004436,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007878,ACC006351,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008061,ACC001265,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001680,ACC001265,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007841,ACC005425,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007709,ACC005425,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009665,ACC003389,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009249,ACC001226,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007472,ACC003389,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009133,ACC001739,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004474,ACC000258,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008555,ACC002764,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003770,ACC002764,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007029,ACC003317,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005013,ACC003042,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009499,ACC003341,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005105,ACC003341,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007235,ACC004943,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008618,ACC001704,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009661,ACC005092,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007205,ACC003211,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008725,ACC000380,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005834,ACC000380,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006838,ACC001316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006799,ACC001316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003818,ACC001316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005357,ACC000258,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005568,ACC005092,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007119,ACC002803,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006411,ACC002803,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005373,ACC002803,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009762,ACC001154,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008576,ACC001154,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004270,ACC001154,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004216,ACC001154,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009278,ACC000316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004040,ACC000316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003028,ACC000316,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008316,ACC001775,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006477,ACC001469,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008787,ACC004851,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005265,ACC001262,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005205,ACC000084,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001797,ACC000084,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000909,ACC000084,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000293,ACC000084,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004348,ACC000982,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007246,ACC004025,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008026,ACC005429,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004445,ACC000939,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007876,ACC000939,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003098,ACC002803,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006548,ACC006438,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006245,ACC002874,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006214,ACC002874,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005620,ACC002874,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004497,ACC002874,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009776,ACC002615,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009604,ACC008115,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004239,ACC002390,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006653,ACC001517,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009704,ACC006350,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007935,ACC002220,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003901,ACC002220,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003726,ACC002220,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007896,ACC004750,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006276,ACC006134,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009427,ACC000939,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009588,ACC002764,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009472,ACC002240,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007980,ACC007955,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008911,ACC006532,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003407,ACC001446,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003303,ACC000893,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009508,ACC002514,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005890,ACC002514,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004390,ACC002514,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003701,ACC002514,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008589,ACC001301,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004285,ACC001446,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002781,ACC001301,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002031,ACC001013,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001554,ACC001013,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003789,ACC000806,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009471,ACC001626,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009199,ACC000367,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006520,ACC000367,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002156,ACC000367,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001392,ACC001301,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001856,ACC000367,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004405,ACC000414,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004836,ACC003126,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007181,ACC002240,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006989,ACC003870,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005771,ACC003209,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005734,ACC003209,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003810,ACC003209,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006097,ACC005180,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008841,ACC003563,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008935,ACC001707,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009673,ACC004889,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007262,ACC002386,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004485,ACC002386,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009959,ACC006458,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008250,ACC006458,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008790,ACC002577,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004992,ACC002577,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005897,ACC003126,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008271,ACC004889,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000494,ACC000367,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003143,ACC001123,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008986,ACC004849,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009920,ACC001324,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004577,ACC001324,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006970,ACC002389,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006433,ACC002389,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005513,ACC002389,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008187,ACC007965,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008682,ACC000021,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001226,ACC000499,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005890,ACC000244,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008835,ACC006168,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007470,ACC006168,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006517,ACC002418,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004807,ACC002418,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009048,ACC000250,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001876,ACC000250,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009876,ACC006532,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009942,ACC006168,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004612,ACC000499,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006870,ACC000499,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005862,ACC002798,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006779,ACC003088,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006620,ACC003088,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC006555,ACC005497,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC007328,ACC005030,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003442,ACC002763,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005570,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004275,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC004119,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003731,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003191,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC002610,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC001416,ACC001074,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009860,ACC002925,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC005027,ACC002925,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC003444,ACC001355,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008783,ACC000325,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC000506,ACC000325,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC008808,ACC006713,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
ACC009748,ACC006186,ACCOUNT,GOLDEN,golden_record_id,1.0,HIGH
