source_record,account_id,golden_record_id,id_format_valid
DUP02427,ACC003161,GOLD00619,VALID
DUP02428,ACC001990,GOLD00072,VALID
DUP02429,ACC009640,GOLD01968,VALID
DUP02430,ACC009446,GOLD01826,VALID
DUP02431,ACC000168,GOLD02749,VALID
DUP02432,ACC006855,GOLD00581,VALID
DUP02433,ACC003828,GOLD00510,VALID
DUP02434,ACC002121,GOLD00985,VALID
DUP02435,ACC003144,GOLD01787,VALID
DUP02436,ACC001623,GOLD01416,VALID
DUP02437,ACC001424,GOLD00222,VALID
DUP02438,ACC001324,GOLD01215,VALID
DUP02439,ACC005545,GOLD01042,VALID
DUP02440,ACC006140,GOLD01326,VALID
DUP02441,ACC003772,GOLD02280,VALID
DUP02442,ACC001355,GOLD01219,VALID
DUP02443,ACC002586,GOLD02369,VALID
DUP02444,ACC003464,GOLD01107,VALID
DUP02445,ACC003442,GOLD02101,VALID
DUP02446,ACC004979,GOLD02176,VALID
DUP02447,ACC004211,GOLD02305,VALID
DUP02448,ACC004265,GOLD02528,VALID
DUP02449,ACC009535,GOLD01948,VALID
DUP02450,ACC001206,GOLD01434,VALID
DUP02451,ACC009705,GOLD00632,VALID
DUP02452,ACC008724,GOLD02006,VALID
DUP02453,ACC002195,GOLD00036,VALID
DUP02454,ACC004958,GOLD02841,VALID
DUP02455,ACC005366,GOLD02118,VALID
DUP02456,ACC001824,GOLD00153,VALID
DUP02457,ACC000019,GOLD00678,VALID
DUP02458,ACC006837,GOLD00704,VALID
DUP02459,ACC003802,GOLD00198,VALID
DUP02460,ACC004311,GOLD00801,VALID
DUP02461,ACC001303,GOLD00453,VALID
DUP02462,ACC003778,GOLD01291,VALID
DUP02463,ACC004303,GOLD02896,VALID
DUP02464,ACC009572,GOLD02544,VALID
DUP02465,ACC002036,GOLD00875,VALID
DUP02466,ACC006278,GOLD01611,VALID
DUP02467,ACC003554,GOLD02361,VALID
DUP02468,ACC003444,GOLD01920,VALID
DUP02469,ACC003636,GOLD00994,VALID
DUP02470,ACC005146,GOLD00313,VALID
DUP02471,ACC007611,GOLD01792,VALID
DUP02472,ACC007444,GOLD01341,VALID
DUP02473,ACC002327,GOLD01704,VALID
DUP02474,ACC004084,GOLD00185,VALID
DUP02475,ACC009542,GOLD02202,VALID
DUP02476,ACC009320,GOLD00919,VALID
DUP02477,ACC009993,GOLD01638,VALID
DUP02478,ACC008263,GOLD01979,VALID
DUP02479,ACC005685,GOLD00472,VALID
DUP02480,ACC005451,GOLD01326,VALID
DUP02481,ACC001233,GOLD01948,VALID
DUP02482,ACC004836,GOLD01255,VALID
DUP02483,ACC009886,GOLD02577,VALID
DUP02484,ACC009123,GOLD00914,VALID
DUP02485,ACC006412,GOLD00976,VALID
DUP02486,ACC005941,GOLD01451,VALID
DUP02487,ACC005650,GOLD01936,VALID
DUP02488,ACC003649,GOLD02800,VALID
DUP02489,ACC002729,GOLD01530,VALID
DUP02490,ACC006473,GOLD02800,VALID
DUP02491,ACC009195,GOLD01491,VALID
DUP02492,ACC003420,GOLD01449,VALID
DUP02493,ACC000424,GOLD02841,VALID
DUP02494,ACC007357,GOLD01347,VALID
DUP02495,ACC004151,GOLD01437,VALID
DUP02496,ACC000337,GOLD00061,VALID
DUP02497,ACC006686,GOLD00800,VALID
DUP02498,ACC000061,GOLD00785,VALID
DUP02499,ACC008000,GOLD02053,VALID
DUP02500,ACC001691,GOLD00094,VALID
DUP02501,ACC008074,GOLD02068,VALID
DUP02502,ACC008589,GOLD01247,VALID
DUP02503,ACC007542,GOLD02308,VALID
DUP02504,ACC009501,GOLD00816,VALID
DUP02505,ACC004683,GOLD00744,VALID
DUP02506,ACC007217,GOLD02662,VALID
DUP02507,ACC004988,GOLD02253,VALID
DUP02508,ACC002228,GOLD01552,VALID
DUP02509,ACC000431,GOLD01596,VALID
DUP02510,ACC002350,GOLD00168,VALID
DUP02511,ACC009936,GOLD01349,VALID
DUP02512,ACC000560,GOLD01827,VALID
DUP02513,ACC007371,GOLD01061,VALID
DUP02514,ACC002741,GOLD02715,VALID
DUP02515,ACC000719,GOLD00132,VALID
DUP02516,ACC002319,GOLD00475,VALID
DUP02517,ACC009150,GOLD00934,VALID
DUP02518,ACC009553,GOLD02986,VALID
DUP02519,ACC009949,GOLD02833,VALID
DUP02520,ACC009244,GOLD01464,VALID
DUP02521,ACC006803,GOLD02225,VALID
DUP02522,ACC002406,GOLD00859,VALID
DUP02523,ACC000516,GOLD02470,VALID
DUP02524,ACC005321,GOLD00371,VALID
DUP02525,ACC006940,GOLD01416,VALID
DUP02526,ACC003669,GOLD00869,VALID
DUP02527,ACC004921,GOLD02479,VALID
DUP02528,ACC008168,GOLD02165,VALID
DUP02529,ACC008344,GOLD02995,VALID
DUP02530,ACC009914,GOLD01652,VALID
DUP02531,ACC002454,GOLD02869,VALID
DUP02532,ACC007343,GOLD02975,VALID
DUP02533,ACC002654,GOLD01852,VALID
DUP02534,ACC000185,GOLD02784,VALID
DUP02535,ACC003253,GOLD01935,VALID
DUP02536,ACC008033,GOLD02063,VALID
DUP02537,ACC002491,GOLD00907,VALID
DUP02538,ACC007959,GOLD02243,VALID
DUP02539,ACC002605,GOLD02377,VALID
DUP02540,ACC001192,GOLD02208,VALID
DUP02541,ACC004837,GOLD02961,VALID
DUP02542,ACC000423,GOLD02788,VALID
DUP02543,ACC003154,GOLD02897,VALID
DUP02544,ACC001328,GOLD00719,VALID
DUP02545,ACC008126,GOLD00811,VALID
DUP02546,ACC008353,GOLD01929,VALID
DUP02547,ACC008241,GOLD02742,VALID
DUP02548,ACC005688,GOLD02742,VALID
DUP02549,ACC007426,GOLD00711,VALID
DUP02550,ACC002616,GOLD02894,VALID
DUP02551,ACC009014,GOLD01093,VALID
DUP02552,ACC005374,GOLD00559,VALID
DUP02553,ACC006878,GOLD02517,VALID
DUP02554,ACC005613,GOLD02101,VALID
DUP02555,ACC004389,GOLD00503,VALID
DUP02556,ACC004207,GOLD00170,VALID
DUP02557,ACC004068,GOLD00037,VALID
DUP02558,ACC007821,GOLD00282,VALID
DUP02559,ACC002444,GOLD00199,VALID
DUP02560,ACC000336,GOLD02496,VALID
DUP02561,ACC009185,GOLD00123,VALID
DUP02562,ACC003948,GOLD00566,VALID
DUP02563,ACC002263,GOLD01730,VALID
DUP02564,ACC009775,GOLD02695,VALID
DUP02565,ACC003593,GOLD00280,VALID
DUP02566,ACC002599,GOLD00317,VALID
DUP02567,ACC004035,GOLD02801,VALID
DUP02568,ACC001704,GOLD01171,VALID
DUP02569,ACC005305,GOLD00632,VALID
DUP02570,ACC000197,GOLD00221,VALID
DUP02571,ACC000680,GOLD00715,VALID
DUP02572,ACC001398,GOLD02621,VALID
DUP02573,ACC006301,GOLD00266,VALID
DUP02574,ACC001474,GOLD01106,VALID
DUP02575,ACC009490,GOLD02379,VALID
DUP02576,ACC008618,GOLD01171,VALID
DUP02577,ACC003588,GOLD02025,VALID
DUP02578,ACC006373,GOLD01857,VALID
DUP02579,ACC003000,GOLD00973,VALID
DUP02580,ACC006371,GOLD01820,VALID
DUP02581,ACC007240,GOLD01413,VALID
DUP02582,ACC005306,GOLD01930,VALID
DUP02583,ACC008756,GOLD02195,VALID
DUP02584,ACC007948,GOLD02828,VALID
DUP02585,ACC004377,GOLD02434,VALID
DUP02586,ACC007567,GOLD02124,VALID
DUP02587,ACC003150,GOLD01872,VALID
DUP02588,ACC002436,GOLD01076,VALID
DUP02589,ACC004370,GOLD01073,VALID
DUP02590,ACC004353,GOLD01950,VALID
DUP02591,ACC002576,GOLD00060,VALID
DUP02592,ACC004635,GOLD00749,VALID
DUP02593,ACC009339,GOLD00201,VALID
DUP02594,ACC009920,GOLD01156,VALID
DUP02595,ACC005628,GOLD02353,VALID
DUP02596,ACC009621,GOLD01473,VALID
DUP02597,ACC005344,GOLD01927,VALID
DUP02598,ACC007248,GOLD00112,VALID
DUP02599,ACC005027,GOLD01220,VALID
DUP02600,ACC007388,GOLD00392,VALID
DUP02601,ACC005504,GOLD00423,VALID
DUP02602,ACC006102,GOLD00780,VALID
DUP02603,ACC008363,GOLD01870,VALID
DUP02604,ACC008170,GOLD02182,VALID
DUP02605,ACC002950,GOLD00504,VALID
DUP02606,ACC001392,GOLD01247,VALID
DUP02607,ACC008530,GOLD01036,VALID
DUP02608,ACC002415,GOLD02640,VALID
DUP02609,ACC000275,GOLD01731,VALID
DUP02610,ACC001809,GOLD01108,VALID
DUP02611,ACC008910,GOLD02122,VALID
DUP02612,ACC000813,GOLD01010,VALID
DUP02613,ACC000448,GOLD00353,VALID
DUP02614,ACC006186,GOLD00714,VALID
DUP02615,ACC006359,GOLD00706,VALID
DUP02616,ACC006725,GOLD02370,VALID
DUP02617,ACC005527,GOLD02482,VALID
DUP02618,ACC008132,GOLD00123,VALID
DUP02619,ACC002717,GOLD01091,VALID
DUP02620,ACC003339,GOLD02292,VALID
DUP02621,ACC004046,GOLD02449,VALID
DUP02622,ACC001531,GOLD02987,VALID
DUP02623,ACC002308,GOLD01419,VALID
DUP02624,ACC007220,GOLD00055,VALID
DUP02625,ACC009199,GOLD00816,VALID
DUP02626,ACC003316,GOLD01655,VALID
DUP02627,ACC005549,GOLD00692,VALID
DUP02628,ACC002538,GOLD00045,VALID
DUP02629,ACC006653,GOLD01807,VALID
DUP02630,ACC008934,GOLD02474,VALID
DUP02631,ACC007276,GOLD00614,VALID
DUP02632,ACC009193,GOLD02798,VALID
DUP02633,ACC001554,GOLD02157,VALID
DUP02634,ACC008403,GOLD00089,VALID
DUP02635,ACC001576,GOLD02795,VALID
DUP02636,ACC000394,GOLD00210,VALID
DUP02637,ACC002950,GOLD02671,VALID
DUP02638,ACC000451,GOLD00755,VALID
DUP02639,ACC006819,GOLD00849,VALID
DUP02640,ACC005299,GOLD02940,VALID
DUP02641,ACC006590,GOLD00239,VALID
DUP02642,ACC007633,GOLD02789,VALID
DUP02643,ACC003312,GOLD00688,VALID
DUP02644,ACC001340,GOLD02710,VALID
DUP02645,ACC009816,GOLD01761,VALID
DUP02646,ACC006868,GOLD02515,VALID
DUP02647,ACC000117,GOLD02988,VALID
DUP02648,ACC007366,GOLD01160,VALID
DUP02649,ACC000215,GOLD01816,VALID
DUP02650,ACC007656,GOLD00502,VALID
DUP02651,ACC005497,GOLD01227,VALID
DUP02652,ACC003461,GOLD02060,VALID
DUP02653,ACC000319,GOLD00066,VALID
DUP02654,ACC004740,GOLD01714,VALID
DUP02655,ACC006804,GOLD01391,VALID
DUP02656,ACC003313,GOLD00237,VALID
DUP02657,ACC000720,GOLD00217,VALID
DUP02658,ACC003042,GOLD02708,VALID
DUP02659,ACC000316,GOLD01120,VALID
DUP02660,ACC003038,GOLD02851,VALID
DUP02661,ACC003252,GOLD00294,VALID
DUP02662,ACC005920,GOLD01437,VALID
DUP02663,ACC006961,GOLD01587,VALID
DUP02664,ACC000511,GOLD00466,VALID
DUP02665,ACC008452,GOLD01752,VALID
DUP02666,ACC004073,GOLD00158,VALID
DUP02667,ACC001161,GOLD02645,VALID
DUP02668,ACC002357,GOLD01712,VALID
DUP02669,ACC002494,GOLD02268,VALID
DUP02670,ACC006028,GOLD00157,VALID
DUP02671,ACC003642,GOLD02884,VALID
DUP02672,ACC009324,GOLD01691,VALID
DUP02673,ACC000118,GOLD02982,VALID
DUP02674,ACC008444,GOLD00279,VALID
DUP02675,ACC009139,GOLD02147,VALID
DUP02676,ACC005424,GOLD01810,VALID
DUP02677,ACC000733,GOLD02924,VALID
DUP02678,ACC007269,GOLD02938,VALID
DUP02679,ACC009021,GOLD02785,VALID
DUP02680,ACC000474,GOLD00680,VALID
DUP02681,ACC009422,GOLD01583,VALID
DUP02682,ACC004837,GOLD00011,VALID
DUP02683,ACC008613,GOLD02423,VALID
DUP02684,ACC001415,GOLD02401,VALID
DUP02685,ACC004188,GOLD00457,VALID
DUP02686,ACC003725,GOLD02869,VALID
DUP02687,ACC001042,GOLD01450,VALID
DUP02688,ACC009267,GOLD00648,VALID
DUP02689,ACC006087,GOLD01628,VALID
DUP02690,ACC002806,GOLD02427,VALID
DUP02691,ACC001598,GOLD01901,VALID
DUP02692,ACC004556,GOLD00823,VALID
DUP02693,ACC008136,GOLD01938,VALID
DUP02694,ACC009603,GOLD00678,VALID
DUP02695,ACC005638,GOLD02280,VALID
DUP02696,ACC009960,GOLD01471,VALID
DUP02697,ACC005980,GOLD01814,VALID
DUP02698,ACC006262,GOLD00621,VALID
DUP02699,ACC004849,GOLD01234,VALID
DUP02700,ACC003261,GOLD01102,VALID
DUP02701,ACC000941,GOLD02616,VALID
DUP02702,ACC004377,GOLD02862,VALID
DUP02703,ACC008968,GOLD02669,VALID
DUP02704,ACC005716,GOLD00538,VALID
DUP02705,ACC004334,GOLD01457,VALID
DUP02706,ACC002301,GOLD02163,VALID
DUP02707,ACC006476,GOLD01001,VALID
DUP02708,ACC006834,GOLD02924,VALID
DUP02709,ACC007134,GOLD02106,VALID
DUP02710,ACC002409,GOLD01429,VALID
DUP02711,ACC008434,GOLD00016,VALID
DUP02712,ACC007088,GOLD01303,VALID
DUP02713,ACC002924,GOLD01061,VALID
DUP02714,ACC007340,GOLD00657,VALID
DUP02715,ACC003499,GOLD02118,VALID
DUP02716,ACC008674,GOLD00102,VALID
DUP02717,ACC008649,GOLD01313,VALID
DUP02718,ACC004757,GOLD00308,VALID
DUP02719,ACC005017,GOLD00190,VALID
DUP02720,ACC001302,GOLD00544,VALID
DUP02721,ACC005903,GOLD00485,VALID
DUP02722,ACC006796,GOLD02900,VALID
DUP02723,ACC007583,GOLD01500,VALID
DUP02724,ACC002081,GOLD02090,VALID
DUP02725,ACC006328,GOLD01374,VALID
DUP02726,ACC009375,GOLD01699,VALID
DUP02727,ACC002072,GOLD00029,VALID
DUP02728,ACC002802,GOLD02385,VALID
DUP02729,ACC004176,GOLD01147,VALID
DUP02730,ACC000310,GOLD02300,VALID
DUP02731,ACC006647,GOLD01360,VALID
DUP02732,ACC007878,GOLD01154,VALID
DUP02733,ACC007137,GOLD01696,VALID
DUP02734,ACC003226,GOLD01417,VALID
DUP02735,ACC009661,GOLD01177,VALID
DUP02736,ACC000846,GOLD00937,VALID
DUP02737,ACC002701,GOLD00575,VALID
DUP02738,ACC006737,GOLD02882,VALID
DUP02739,ACC001402,GOLD02501,VALID
DUP02740,ACC008395,GOLD02884,VALID
DUP02741,ACC001206,GOLD02880,VALID
DUP02742,ACC000954,GOLD00537,VALID
DUP02743,ACC005633,GOLD00011,VALID
DUP02744,ACC001305,GOLD00770,VALID
DUP02745,ACC003317,GOLD01188,VALID
DUP02746,ACC005896,GOLD01352,VALID
DUP02747,ACC002318,GOLD00934,VALID
DUP02748,ACC006409,GOLD02096,VALID
DUP02749,ACC008618,GOLD02679,VALID
DUP02750,ACC007935,GOLD01138,VALID
DUP02751,ACC005111,GOLD02547,VALID
DUP02752,ACC000313,GOLD00010,VALID
DUP02753,ACC004688,GOLD00164,VALID
DUP02754,ACC009840,GOLD00018,VALID
DUP02755,ACC001858,GOLD00910,VALID
DUP02756,ACC009495,GOLD00436,VALID
DUP02757,ACC001263,GOLD02144,VALID
DUP02758,ACC005401,GOLD01319,VALID
DUP02759,ACC003923,GOLD01545,VALID
DUP02760,ACC001408,GOLD01565,VALID
DUP02761,ACC005216,GOLD02972,VALID
DUP02762,ACC000609,GOLD01449,VALID
DUP02763,ACC002699,GOLD01661,VALID
DUP02764,ACC009814,GOLD00201,VALID
DUP02765,ACC004990,GOLD00198,VALID
DUP02766,ACC007816,GOLD02577,VALID
DUP02767,ACC003163,GOLD02922,VALID
DUP02768,ACC008975,GOLD00873,VALID
DUP02769,ACC001181,GOLD02597,VALID
DUP02770,ACC006049,GOLD00033,VALID
DUP02771,ACC001369,GOLD00739,VALID
DUP02772,ACC007158,GOLD01989,VALID
DUP02773,ACC003263,GOLD01667,VALID
DUP02774,ACC008607,GOLD01998,VALID
DUP02775,ACC003187,GOLD00024,VALID
DUP02776,ACC009973,GOLD00203,VALID
DUP02777,ACC004469,GOLD01160,VALID
DUP02778,ACC004596,GOLD00049,VALID
DUP02779,ACC001471,GOLD00466,VALID
DUP02780,ACC000826,GOLD02176,VALID
DUP02781,ACC000733,GOLD02428,VALID
DUP02782,ACC004077,GOLD00380,VALID
DUP02783,ACC006830,GOLD01733,VALID
DUP02784,ACC003424,GOLD00755,VALID
DUP02785,ACC004310,GOLD01042,VALID
DUP02786,ACC000794,GOLD02003,VALID
DUP02787,ACC003076,GOLD00344,VALID
DUP02788,ACC003868,GOLD00501,VALID
DUP02789,ACC006085,GOLD02248,VALID
DUP02790,ACC009085,GOLD00726,VALID
DUP02791,ACC008773,GOLD01649,VALID
DUP02792,ACC003100,GOLD01007,VALID
DUP02793,ACC005695,GOLD01694,VALID
DUP02794,ACC003726,GOLD01138,VALID
DUP02795,ACC000225,GOLD02928,VALID
DUP02796,ACC008338,GOLD00292,VALID
DUP02797,ACC000938,GOLD02120,VALID
DUP02798,ACC007547,GOLD02498,VALID
DUP02799,ACC007389,GOLD00386,VALID
DUP02800,ACC001696,GOLD00694,VALID
DUP02801,ACC005097,GOLD02600,VALID
DUP02802,ACC006236,GOLD00260,VALID
DUP02803,ACC006290,GOLD02056,VALID
DUP02804,ACC004820,GOLD01478,VALID
DUP02805,ACC001158,GOLD02840,VALID
DUP02806,ACC005389,GOLD00631,VALID
DUP02807,ACC008535,GOLD00662,VALID
DUP02808,ACC005568,GOLD01177,VALID
DUP02809,ACC003673,GOLD02454,VALID
DUP02810,ACC005309,GOLD02603,VALID
DUP02811,ACC000278,GOLD00242,VALID
DUP02812,ACC007061,GOLD00699,VALID
DUP02813,ACC004947,GOLD02127,VALID
DUP02814,ACC005415,GOLD00619,VALID
DUP02815,ACC007689,GOLD02830,VALID
DUP02816,ACC008993,GOLD00436,VALID
DUP02817,ACC006456,GOLD00806,VALID
DUP02818,ACC003625,GOLD02137,VALID
DUP02819,ACC009459,GOLD01531,VALID
DUP02820,ACC006520,GOLD00228,VALID
DUP02821,ACC008379,GOLD02894,VALID
DUP02822,ACC001462,GOLD02469,VALID
DUP02823,ACC003127,GOLD02404,VALID
DUP02824,ACC009518,GOLD01489,VALID
DUP02825,ACC002816,GOLD00880,VALID
DUP02826,ACC003712,GOLD00066,VALID
DUP02827,ACC000260,GOLD02750,VALID
DUP02828,ACC001005,GOLD01511,VALID
DUP02829,ACC008709,GOLD02608,VALID
DUP02830,ACC008686,GOLD01807,VALID
DUP02831,ACC006248,GOLD01387,VALID
DUP02832,ACC007433,GOLD00121,VALID
DUP02833,ACC007839,GOLD00033,VALID
DUP02834,ACC006972,GOLD00323,VALID
DUP02835,ACC000299,GOLD02755,VALID
DUP02836,ACC003343,GOLD00684,VALID
DUP02837,ACC004560,GOLD01589,VALID
DUP02838,ACC004493,GOLD01074,VALID
DUP02839,ACC002243,GOLD01035,VALID
DUP02840,ACC005305,GOLD01291,VALID
DUP02841,ACC000082,GOLD01581,VALID
DUP02842,ACC006168,GOLD01203,VALID
DUP02843,ACC008742,GOLD01790,VALID
DUP02844,ACC002852,GOLD02365,VALID
DUP02845,ACC003492,GOLD00311,VALID
DUP02846,ACC001067,GOLD01668,VALID
DUP02847,ACC006970,GOLD01214,VALID
DUP02848,ACC006728,GOLD00097,VALID
DUP02849,ACC001503,GOLD01222,VALID
DUP02850,ACC007994,GOLD02639,VALID
DUP02851,ACC005858,GOLD02229,VALID
DUP02852,ACC005400,GOLD00623,VALID
DUP02853,ACC001448,GOLD00063,VALID
DUP02854,ACC009631,GOLD00044,VALID
DUP02855,ACC008391,GOLD00298,VALID
DUP02856,ACC008727,GOLD00723,VALID
DUP02857,ACC005918,GOLD00423,VALID
DUP02858,ACC009239,GOLD00714,VALID
DUP02859,ACC001338,GOLD00504,VALID
DUP02860,ACC008097,GOLD02156,VALID
DUP02861,ACC007187,GOLD00218,VALID
DUP02862,ACC003295,GOLD00697,VALID
DUP02863,ACC009028,GOLD00174,VALID
DUP02864,ACC007717,GOLD01890,VALID
DUP02865,ACC002222,GOLD00151,VALID
DUP02866,ACC005222,GOLD01427,VALID
DUP02867,ACC005013,GOLD01185,VALID
DUP02868,ACC008446,GOLD00455,VALID
DUP02869,ACC009480,GOLD01671,VALID
DUP02870,ACC002609,GOLD02495,VALID
DUP02871,ACC003066,GOLD01023,VALID
DUP02872,ACC003345,GOLD02985,VALID
DUP02873,ACC004675,GOLD02690,VALID
DUP02874,ACC008858,GOLD02302,VALID
DUP02875,ACC002599,GOLD01739,VALID
DUP02876,ACC006988,GOLD01165,VALID
DUP02877,ACC004200,GOLD02083,VALID
DUP02878,ACC008498,GOLD00072,VALID
DUP02879,ACC005240,GOLD02001,VALID
DUP02880,ACC006444,GOLD00954,VALID
DUP02881,ACC009040,GOLD02330,VALID
DUP02882,ACC008483,GOLD01411,VALID
DUP02883,ACC001949,GOLD00326,VALID
DUP02884,ACC007062,GOLD01482,VALID
DUP02885,ACC001729,GOLD02427,VALID
DUP02886,ACC004239,GOLD01141,VALID
DUP02887,ACC005455,GOLD00215,VALID
DUP02888,ACC000731,GOLD02261,VALID
DUP02889,ACC008246,GOLD01817,VALID
DUP02890,ACC006832,GOLD01449,VALID
DUP02891,ACC009711,GOLD01477,VALID
DUP02892,ACC008340,GOLD02409,VALID
DUP02893,ACC009502,GOLD02072,VALID
DUP02894,ACC009372,GOLD01319,VALID
DUP02895,ACC006622,GOLD00619,VALID
DUP02896,ACC001538,GOLD01337,VALID
DUP02897,ACC002276,GOLD00919,VALID
DUP02898,ACC008941,GOLD00609,VALID
DUP02899,ACC003629,GOLD02871,VALID
DUP02900,ACC003857,GOLD02031,VALID
DUP02901,ACC002603,GOLD02830,VALID
DUP02902,ACC004068,GOLD02888,VALID
DUP02903,ACC006306,GOLD00996,VALID
DUP02904,ACC000141,GOLD00092,VALID
DUP02905,ACC000372,GOLD01081,VALID
DUP02906,ACC009089,GOLD00945,VALID
DUP02907,ACC003524,GOLD01475,VALID
DUP02908,ACC005987,GOLD02379,VALID
DUP02909,ACC001402,GOLD02669,VALID
DUP02910,ACC004905,GOLD00483,VALID
DUP02911,ACC001983,GOLD02576,VALID
DUP02912,ACC001970,GOLD02378,VALID
DUP02913,ACC003895,GOLD00620,VALID
DUP02914,ACC002862,GOLD00749,VALID
DUP02915,ACC000798,GOLD00698,VALID
DUP02916,ACC009805,GOLD01000,VALID
DUP02917,ACC009521,GOLD01041,VALID
DUP02918,ACC000258,GOLD01172,VALID
DUP02919,ACC001672,GOLD00831,VALID
DUP02920,ACC001496,GOLD02006,VALID
DUP02921,ACC009806,GOLD00173,VALID
DUP02922,ACC003197,GOLD01578,VALID
DUP02923,ACC008921,GOLD02697,VALID
DUP02924,ACC001682,GOLD02216,VALID
DUP02925,ACC009401,GOLD01920,VALID
DUP02926,ACC007810,GOLD01299,VALID
DUP02927,ACC005363,GOLD00531,VALID
DUP02928,ACC009669,GOLD02382,VALID
DUP02929,ACC004500,GOLD02203,VALID
DUP02930,ACC009468,GOLD00421,VALID
DUP02931,ACC006725,GOLD00452,VALID
DUP02932,ACC009645,GOLD00693,VALID
DUP02933,ACC004639,GOLD00628,VALID
DUP02934,ACC001661,GOLD02872,VALID
DUP02935,ACC003499,GOLD02796,VALID
DUP02936,ACC009726,GOLD01779,VALID
DUP02937,ACC006344,GOLD02690,VALID
DUP02938,ACC003800,GOLD02868,VALID
DUP02939,ACC009474,GOLD02768,VALID
DUP02940,ACC002220,GOLD01138,VALID
DUP02941,ACC001130,GOLD02005,VALID
DUP02942,ACC000558,GOLD00110,VALID
DUP02943,ACC002329,GOLD02058,VALID
DUP02944,ACC008522,GOLD01847,VALID
DUP02945,ACC007600,GOLD00720,VALID
DUP02946,ACC005863,GOLD00587,VALID
DUP02947,ACC007754,GOLD00235,VALID
DUP02948,ACC008183,GOLD00116,VALID
DUP02949,ACC006209,GOLD02736,VALID
DUP02950,ACC005548,GOLD02302,VALID
DUP02951,ACC008300,GOLD00133,VALID
DUP02952,ACC006469,GOLD02063,VALID
DUP02953,ACC005888,GOLD01848,VALID
DUP02954,ACC001226,GOLD01159,VALID
DUP02955,ACC004852,GOLD01513,VALID
DUP02956,ACC002577,GOLD01256,VALID
DUP02957,ACC002218,GOLD01729,VALID
DUP02958,ACC009624,GOLD00005,VALID
DUP02959,ACC002322,GOLD00844,VALID
DUP02960,ACC009261,GOLD00952,VALID
DUP02961,ACC003092,GOLD01446,VALID
DUP02962,ACC007731,GOLD00058,VALID
DUP02963,ACC001399,GOLD02298,VALID
DUP02964,ACC003875,GOLD02292,VALID
DUP02965,ACC000638,GOLD01071,VALID
DUP02966,ACC002300,GOLD00312,VALID
DUP02967,ACC004945,GOLD02607,VALID
DUP02968,ACC006610,GOLD02940,VALID
DUP02969,ACC008278,GOLD00917,VALID
DUP02970,ACC006384,GOLD00385,VALID
DUP02971,ACC007568,GOLD00850,VALID
DUP02972,ACC004767,GOLD01529,VALID
DUP02973,ACC000323,GOLD02964,VALID
DUP02974,ACC003505,GOLD00588,VALID
DUP02975,ACC002867,GOLD01708,VALID
DUP02976,ACC002282,GOLD01773,VALID
DUP02977,ACC006515,GOLD01667,VALID
DUP02978,ACC001070,GOLD02084,VALID
DUP02979,ACC004570,GOLD00412,VALID
DUP02980,ACC006833,GOLD00642,VALID
DUP02981,ACC002722,GOLD01938,VALID
DUP02982,ACC001860,GOLD01913,VALID
DUP02983,ACC003685,GOLD02355,VALID
DUP02984,ACC004880,GOLD02674,VALID
DUP02985,ACC007425,GOLD02270,VALID
DUP02986,ACC000781,GOLD02831,VALID
DUP02987,ACC003990,GOLD01757,VALID
DUP02988,ACC004270,GOLD01125,VALID
DUP02989,ACC000143,GOLD00889,VALID
DUP02990,ACC005234,GOLD00375,VALID
DUP02991,ACC009100,GOLD00084,VALID
DUP02992,ACC008772,GOLD00859,VALID
DUP02993,ACC001055,GOLD00304,VALID
DUP02994,ACC005626,GOLD02726,VALID
DUP02995,ACC009320,GOLD01336,VALID
DUP02996,ACC006476,GOLD02355,VALID
DUP02997,ACC008895,GOLD02399,VALID
DUP02998,ACC005250,GOLD02352,VALID
DUP02999,ACC001434,GOLD02587,VALID
DUP03000,ACC007797,GOLD00823,VALID
DUP03001,ACC007345,GOLD00862,VALID
DUP03002,ACC004131,GOLD00674,VALID
DUP03003,ACC006988,GOLD01600,VALID
DUP03004,ACC001058,GOLD02191,VALID
DUP03005,ACC002156,GOLD01242,VALID
DUP03006,ACC009024,GOLD00745,VALID
DUP03007,ACC003985,GOLD02673,VALID
DUP03008,ACC001708,GOLD01109,VALID
DUP03009,ACC008697,GOLD02583,VALID
DUP03010,ACC005694,GOLD01360,VALID
DUP03011,ACC003890,GOLD00701,VALID
DUP03012,ACC007394,GOLD01574,VALID
DUP03013,ACC009392,GOLD01657,VALID
DUP03014,ACC006905,GOLD01915,VALID
DUP03015,ACC005512,GOLD02692,VALID
DUP03016,ACC004649,GOLD00213,VALID
DUP03017,ACC009702,GOLD02539,VALID
DUP03018,ACC007722,GOLD02544,VALID
DUP03019,ACC001328,GOLD02710,VALID
DUP03020,ACC005904,GOLD00974,VALID
DUP03021,ACC008317,GOLD00006,VALID
DUP03022,ACC008703,GOLD00967,VALID
DUP03023,ACC000081,GOLD01408,VALID
DUP03024,ACC005295,GOLD02700,VALID
DUP03025,ACC001876,GOLD01195,VALID
DUP03026,ACC005519,GOLD02561,VALID
DUP03027,ACC009805,GOLD02368,VALID
DUP03028,ACC009754,GOLD01589,VALID
DUP03029,ACC007729,GOLD01924,VALID
DUP03030,ACC000428,GOLD00769,VALID
DUP03031,ACC002965,GOLD01621,VALID
DUP03032,ACC009529,GOLD02171,VALID
DUP03033,ACC006726,GOLD01767,VALID
