record_id,entity_type,dimension,dq_check,field_name,issue_value,severity
LEA000297,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000297,MEDIUM
LEA000298,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000298,MEDIUM
LEA000299,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000299,MEDIUM
LEA000300,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000300,MEDIUM
LEA000301,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000301,MEDIUM
LEA000302,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000302,MEDIUM
LEA000303,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000303,MEDIUM
LEA000304,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000304,MEDIUM
LEA000305,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000305,MEDIUM
LEA000306,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000306,MEDIUM
LEA000307,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000307,MEDIUM
LEA000308,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000308,MEDIUM
LEA000309,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000309,MEDIUM
LEA000310,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000310,MEDIUM
LEA000311,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000311,MEDIUM
LEA000312,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000312,MEDIUM
LEA000313,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000313,MEDIUM
LEA000314,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000314,MEDIUM
LEA000315,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000315,MEDIUM
LEA000316,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000316,MEDIUM
LEA000317,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000317,MEDIUM
LEA000318,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000318,MEDIUM
LEA000319,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000319,MEDIUM
LEA000320,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000320,MEDIUM
LEA000321,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000321,MEDIUM
LEA000322,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000322,MEDIUM
LEA000323,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000323,MEDIUM
LEA000324,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000324,MEDIUM
LEA000325,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000325,MEDIUM
LEA000326,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000326,MEDIUM
LEA000327,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000327,MEDIUM
LEA000328,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000328,MEDIUM
LEA000329,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000329,MEDIUM
LEA000330,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000330,MEDIUM
LEA000331,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000331,MEDIUM
LEA000332,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000332,MEDIUM
LEA000333,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000333,MEDIUM
LEA000334,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000334,MEDIUM
LEA000335,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000335,MEDIUM
LEA000336,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000336,MEDIUM
LEA000337,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000337,MEDIUM
LEA000338,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000338,MEDIUM
LEA000339,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000339,MEDIUM
LEA000340,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000340,MEDIUM
LEA000341,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000341,MEDIUM
LEA000342,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000342,MEDIUM
LEA000343,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000343,MEDIUM
LEA000344,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000344,MEDIUM
LEA000345,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000345,MEDIUM
LEA000346,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000346,MEDIUM
LEA000347,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000347,MEDIUM
LEA000348,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000348,MEDIUM
LEA000349,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000349,MEDIUM
LEA000350,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000350,MEDIUM
LEA000351,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000351,MEDIUM
LEA000352,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000352,MEDIUM
LEA000353,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000353,MEDIUM
LEA000354,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000354,MEDIUM
LEA000355,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000355,MEDIUM
LEA000356,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000356,MEDIUM
LEA000357,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000357,MEDIUM
LEA000358,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000358,MEDIUM
LEA000359,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000359,MEDIUM
LEA000360,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000360,MEDIUM
LEA000361,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000361,MEDIUM
LEA000362,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000362,MEDIUM
LEA000363,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000363,MEDIUM
LEA000364,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000364,MEDIUM
LEA000365,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000365,MEDIUM
LEA000366,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000366,MEDIUM
LEA000367,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000367,MEDIUM
LEA000368,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000368,MEDIUM
LEA000369,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000369,MEDIUM
LEA000370,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000370,MEDIUM
LEA000371,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000371,MEDIUM
LEA000372,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000372,MEDIUM
LEA000373,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000373,MEDIUM
LEA000374,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000374,MEDIUM
LEA000375,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000375,MEDIUM
LEA000376,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000376,MEDIUM
LEA000377,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000377,MEDIUM
LEA000378,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000378,MEDIUM
LEA000379,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000379,MEDIUM
LEA000380,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000380,MEDIUM
LEA000381,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000381,MEDIUM
LEA000382,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000382,MEDIUM
LEA000383,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000383,MEDIUM
LEA000384,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000384,MEDIUM
LEA000385,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000385,MEDIUM
LEA000386,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000386,MEDIUM
LEA000387,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000387,MEDIUM
LEA000388,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000388,MEDIUM
LEA000389,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000389,MEDIUM
LEA000390,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000390,MEDIUM
LEA000391,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000391,MEDIUM
LEA000392,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000392,MEDIUM
LEA000393,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000393,MEDIUM
LEA000394,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000394,MEDIUM
LEA000395,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000395,MEDIUM
LEA000396,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000396,MEDIUM
LEA000397,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000397,MEDIUM
LEA000398,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000398,MEDIUM
LEA000399,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000399,MEDIUM
LEA000400,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000400,MEDIUM
LEA000401,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000401,MEDIUM
LEA000402,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000402,MEDIUM
LEA000403,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000403,MEDIUM
LEA000404,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000404,MEDIUM
LEA000405,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000405,MEDIUM
LEA000406,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000406,MEDIUM
LEA000407,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000407,MEDIUM
LEA000408,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000408,MEDIUM
LEA000409,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000409,MEDIUM
LEA000410,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000410,MEDIUM
LEA000411,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000411,MEDIUM
LEA000412,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000412,MEDIUM
LEA000413,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000413,MEDIUM
LEA000414,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000414,MEDIUM
LEA000415,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000415,MEDIUM
LEA000416,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000416,MEDIUM
LEA000417,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000417,MEDIUM
LEA000418,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000418,MEDIUM
LEA000419,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000419,MEDIUM
LEA000420,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000420,MEDIUM
LEA000421,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000421,MEDIUM
LEA000422,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000422,MEDIUM
LEA000423,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000423,MEDIUM
LEA000424,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000424,MEDIUM
LEA000425,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000425,MEDIUM
LEA000426,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000426,MEDIUM
LEA000427,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000427,MEDIUM
LEA000428,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000428,MEDIUM
LEA000429,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000429,MEDIUM
LEA000430,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000430,MEDIUM
LEA000431,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000431,MEDIUM
LEA000432,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000432,MEDIUM
LEA000433,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000433,MEDIUM
LEA000434,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000434,MEDIUM
LEA000435,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000435,MEDIUM
LEA000436,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000436,MEDIUM
LEA000437,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000437,MEDIUM
LEA000438,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000438,MEDIUM
LEA000439,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000439,MEDIUM
LEA000440,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000440,MEDIUM
LEA000441,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000441,MEDIUM
LEA000442,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000442,MEDIUM
LEA000443,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000443,MEDIUM
LEA000444,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000444,MEDIUM
LEA000445,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000445,MEDIUM
LEA000446,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000446,MEDIUM
LEA000447,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000447,MEDIUM
LEA000448,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000448,MEDIUM
LEA000449,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000449,MEDIUM
LEA000450,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000450,MEDIUM
LEA000451,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000451,MEDIUM
LEA000452,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000452,MEDIUM
LEA000453,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000453,MEDIUM
LEA000454,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000454,MEDIUM
LEA000455,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000455,MEDIUM
LEA000456,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000456,MEDIUM
LEA000457,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000457,MEDIUM
LEA000458,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000458,MEDIUM
LEA000459,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000459,MEDIUM
LEA000460,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000460,MEDIUM
LEA000461,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000461,MEDIUM
LEA000462,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000462,MEDIUM
LEA000463,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000463,MEDIUM
LEA000464,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000464,MEDIUM
LEA000465,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000465,MEDIUM
LEA000466,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000466,MEDIUM
LEA000467,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000467,MEDIUM
LEA000468,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000468,MEDIUM
LEA000469,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000469,MEDIUM
LEA000470,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000470,MEDIUM
LEA000471,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000471,MEDIUM
LEA000472,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000472,MEDIUM
LEA000473,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000473,MEDIUM
LEA000474,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000474,MEDIUM
LEA000475,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000475,MEDIUM
LEA000476,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000476,MEDIUM
LEA000477,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000477,MEDIUM
LEA000478,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000478,MEDIUM
LEA000479,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000479,MEDIUM
LEA000480,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000480,MEDIUM
LEA000481,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000481,MEDIUM
LEA000482,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000482,MEDIUM
LEA000483,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000483,MEDIUM
LEA000484,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000484,MEDIUM
LEA000485,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000485,MEDIUM
LEA000486,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000486,MEDIUM
LEA000487,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000487,MEDIUM
LEA000488,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000488,MEDIUM
LEA000489,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000489,MEDIUM
LEA000490,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000490,MEDIUM
LEA000491,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000491,MEDIUM
LEA000492,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000492,MEDIUM
LEA000493,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000493,MEDIUM
LEA000494,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000494,MEDIUM
LEA000495,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000495,MEDIUM
LEA000496,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000496,MEDIUM
LEA000497,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000497,MEDIUM
LEA000498,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000498,MEDIUM
LEA000499,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000499,MEDIUM
LEA000500,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000500,MEDIUM
LEA000501,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000501,MEDIUM
LEA000502,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000502,MEDIUM
LEA000503,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000503,MEDIUM
LEA000504,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000504,MEDIUM
LEA000505,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000505,MEDIUM
LEA000506,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000506,MEDIUM
LEA000507,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000507,MEDIUM
LEA000508,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000508,MEDIUM
LEA000509,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000509,MEDIUM
LEA000510,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000510,MEDIUM
LEA000511,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000511,MEDIUM
LEA000512,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000512,MEDIUM
LEA000513,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000513,MEDIUM
LEA000514,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000514,MEDIUM
LEA000515,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000515,MEDIUM
LEA000516,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000516,MEDIUM
LEA000517,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000517,MEDIUM
LEA000518,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000518,MEDIUM
LEA000519,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000519,MEDIUM
LEA000520,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000520,MEDIUM
LEA000521,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000521,MEDIUM
LEA000522,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000522,MEDIUM
LEA000523,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000523,MEDIUM
LEA000524,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000524,MEDIUM
LEA000525,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000525,MEDIUM
LEA000526,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000526,MEDIUM
LEA000527,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000527,MEDIUM
LEA000528,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000528,MEDIUM
LEA000529,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000529,MEDIUM
LEA000530,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000530,MEDIUM
LEA000531,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000531,MEDIUM
LEA000532,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000532,MEDIUM
LEA000533,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000533,MEDIUM
LEA000534,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000534,MEDIUM
LEA000535,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000535,MEDIUM
LEA000536,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000536,MEDIUM
LEA000537,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000537,MEDIUM
LEA000538,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000538,MEDIUM
LEA000539,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000539,MEDIUM
LEA000540,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000540,MEDIUM
LEA000541,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000541,MEDIUM
LEA000542,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000542,MEDIUM
LEA000543,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000543,MEDIUM
LEA000544,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000544,MEDIUM
LEA000545,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000545,MEDIUM
LEA000546,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000546,MEDIUM
LEA000547,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000547,MEDIUM
LEA000548,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000548,MEDIUM
LEA000549,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000549,MEDIUM
LEA000550,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000550,MEDIUM
LEA000551,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000551,MEDIUM
LEA000552,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000552,MEDIUM
LEA000553,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000553,MEDIUM
LEA000554,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000554,MEDIUM
LEA000555,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA000555,MEDIUM
