lead_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
LEA000315,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000316,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000317,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000318,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000319,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000320,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000321,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000322,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000323,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000324,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000325,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000326,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000327,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000328,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000329,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000330,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000331,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000332,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000333,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000334,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000335,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000336,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000337,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000338,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000339,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000340,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000341,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000342,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000343,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000344,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000345,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000346,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000347,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000348,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000349,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000350,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000351,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000352,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000353,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000354,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000355,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000356,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000357,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000358,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000359,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000360,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000361,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000362,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000363,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000364,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000365,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000366,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000367,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000368,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000369,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000370,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000371,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000372,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000373,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000374,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000375,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000376,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000377,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000378,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000379,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000380,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000381,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000382,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000383,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000384,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000385,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000386,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000387,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000388,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000389,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000390,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000391,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000392,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000393,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000394,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000395,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000396,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000397,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000398,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000399,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000400,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000401,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000402,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000403,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000404,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000405,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000406,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000407,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000408,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000409,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000410,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000411,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000412,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000413,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000414,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000415,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000416,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000417,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000418,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000419,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000420,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000421,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000422,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000423,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000424,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000425,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000426,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000427,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000428,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000429,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000430,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000431,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000432,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000433,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000434,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000435,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000436,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000437,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000438,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000439,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000440,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000441,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000442,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000443,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000444,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000445,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000446,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000447,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000448,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000449,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000450,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000451,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000452,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000453,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000454,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000455,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000456,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000457,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000458,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000459,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000460,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000461,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000462,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000463,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000464,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000465,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000466,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000467,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000468,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000469,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000470,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000471,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000472,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000473,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000474,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000475,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000476,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000477,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000478,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000479,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000480,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000481,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000482,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000483,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000484,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000485,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000486,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000487,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000488,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000489,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000490,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000491,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000492,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000493,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000494,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000495,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000496,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000497,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000498,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000499,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000500,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000501,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000502,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000503,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000504,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000505,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000506,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000507,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000508,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000509,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000510,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000511,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000512,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000513,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000514,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000515,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000516,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000517,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000518,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000519,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000520,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000521,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000522,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000523,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000524,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000525,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000526,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000527,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000528,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000529,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000530,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000531,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000532,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000533,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000534,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000535,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000536,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000537,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000538,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000539,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000540,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000541,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000542,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000543,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000544,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000545,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000546,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000547,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000548,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000549,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000550,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000551,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000552,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000553,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000554,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000555,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000556,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000557,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000558,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000559,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000560,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000561,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000562,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000563,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000564,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000565,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000566,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000567,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000568,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000569,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000570,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000571,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000572,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000573,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000574,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000575,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000576,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000577,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000578,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000579,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000580,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000581,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000582,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000583,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000584,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000585,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000586,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000587,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000588,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000589,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000590,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000591,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000592,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000593,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000594,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000595,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000596,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000597,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000598,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000599,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000600,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000601,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000602,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000603,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000604,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000605,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000606,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000607,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000608,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000609,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000610,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000611,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000612,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000613,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000614,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000615,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000616,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000617,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000618,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000619,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000620,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000621,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000622,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000623,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000624,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000625,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000626,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000627,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000628,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000629,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA000630,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
