lead_id,lead_name,source,status,duplicate_count,absorbed_ids
LEA000613,Lead 612,Web,Converted,0,
LEA000614,Lead 613,Web,Converted,0,
LEA000615,Lead 614,Referral,Converted,0,
LEA000616,Lead 615,Referral,Qualified,0,
LEA000617,Lead 616,Referral,Qualified,0,
LEA000618,Lead 617,LinkedIn,Qualified,0,
LEA000619,Lead 618,Event,Working,0,
LEA000620,Lead 619,Referral,Working,0,
LEA000621,Lead 620,Event,Converted,0,
LEA000622,Lead 621,LinkedIn,Working,0,
LEA000623,Lead 622,Referral,Converted,0,
LEA000624,Lead 623,Referral,Working,0,
LEA000625,Lead 624,LinkedIn,New,0,
LEA000626,Lead 625,Event,Working,0,
LEA000627,Lead 626,Event,Working,0,
LEA000628,Lead 627,Event,Working,0,
LEA000629,Lead 628,Web,Working,0,
LEA000630,Lead 629,Web,Qualified,0,
LEA000631,Lead 630,Event,Converted,0,
LEA000632,Lead 631,Referral,New,0,
LEA000633,Lead 632,Referral,New,0,
LEA000634,Lead 633,Event,New,0,
LEA000635,Lead 634,Web,Working,0,
LEA000636,Lead 635,Web,Converted,0,
LEA000637,Lead 636,LinkedIn,Converted,0,
LEA000638,Lead 637,Referral,Converted,0,
LEA000639,Lead 638,Referral,Working,0,
LEA000640,Lead 639,Referral,Qualified,0,
LEA000641,Lead 640,LinkedIn,Converted,0,
LEA000642,Lead 641,Web,Converted,0,
LEA000643,Lead 642,LinkedIn,Working,0,
LEA000644,Lead 643,Event,Qualified,0,
LEA000645,Lead 644,LinkedIn,Working,0,
LEA000646,Lead 645,LinkedIn,Working,0,
LEA000647,Lead 646,Event,Working,0,
LEA000648,Lead 647,Web,Working,0,
LEA000649,Lead 648,LinkedIn,Qualified,0,
LEA000650,Lead 649,LinkedIn,New,0,
LEA000651,Lead 650,Referral,Converted,0,
LEA000652,Lead 651,Event,Qualified,0,
LEA000653,Lead 652,LinkedIn,Working,0,
LEA000654,Lead 653,Event,New,0,
LEA000655,Lead 654,Web,Working,0,
LEA000656,Lead 655,Event,Qualified,0,
LEA000657,Lead 656,Referral,Qualified,0,
LEA000658,Lead 657,Event,New,0,
LEA000659,Lead 658,Event,Qualified,0,
LEA000660,Lead 659,Web,Converted,0,
LEA000661,Lead 660,Web,Qualified,0,
LEA000662,Lead 661,Event,New,0,
LEA000663,Lead 662,Web,New,0,
LEA000664,Lead 663,Event,Converted,0,
LEA000665,Lead 664,Web,Converted,0,
LEA000666,Lead 665,Event,Qualified,0,
LEA000667,Lead 666,Web,Converted,0,
LEA000668,Lead 667,Event,Qualified,0,
LEA000669,Lead 668,Referral,Converted,0,
LEA000670,Lead 669,Web,Qualified,0,
LEA000671,Lead 670,Web,Converted,0,
LEA000672,Lead 671,Web,Working,0,
LEA000673,Lead 672,Referral,New,0,
LEA000674,Lead 673,Event,New,0,
LEA000675,Lead 674,Event,New,0,
LEA000676,Lead 675,LinkedIn,Converted,0,
LEA000677,Lead 676,Web,Converted,0,
LEA000678,Lead 677,Web,New,0,
LEA000679,Lead 678,Referral,Qualified,0,
LEA000680,Lead 679,Event,Working,0,
LEA000681,Lead 680,Referral,Converted,0,
LEA000682,Lead 681,Referral,New,0,
LEA000683,Lead 682,Web,Converted,0,
LEA000684,Lead 683,Event,Converted,0,
LEA000685,Lead 684,Web,New,0,
LEA000686,Lead 685,Referral,Working,0,
LEA000687,Lead 686,LinkedIn,Working,0,
LEA000688,Lead 687,Referral,Converted,0,
LEA000689,Lead 688,Referral,New,0,
LEA000690,Lead 689,Referral,New,0,
LEA000691,Lead 690,Referral,Converted,0,
LEA000692,Lead 691,Web,New,0,
LEA000693,Lead 692,Web,Working,0,
LEA000694,Lead 693,Referral,New,0,
LEA000695,Lead 694,Referral,Working,0,
LEA000696,Lead 695,Referral,Working,0,
LEA000697,Lead 696,Web,New,0,
LEA000698,Lead 697,Event,Converted,0,
LEA000699,Lead 698,Web,New,0,
LEA000700,Lead 699,Web,Working,0,
LEA000701,Lead 700,Event,Converted,0,
LEA000702,Lead 701,Web,Working,0,
LEA000703,Lead 702,Web,Working,0,
LEA000704,Lead 703,Referral,Converted,0,
LEA000705,Lead 704,LinkedIn,New,0,
LEA000706,Lead 705,Event,New,0,
LEA000707,Lead 706,LinkedIn,New,0,
LEA000708,Lead 707,Event,Converted,0,
LEA000709,Lead 708,Event,Working,0,
LEA000710,Lead 709,Web,Working,0,
LEA000711,Lead 710,LinkedIn,New,0,
LEA000712,Lead 711,Web,New,0,
LEA000713,Lead 712,Web,Working,0,
LEA000714,Lead 713,LinkedIn,Qualified,0,
LEA000715,Lead 714,Referral,New,0,
LEA000716,Lead 715,Event,Converted,0,
LEA000717,Lead 716,Web,Working,0,
LEA000718,Lead 717,Referral,Converted,0,
LEA000719,Lead 718,LinkedIn,Qualified,0,
LEA000720,Lead 719,Event,Converted,0,
LEA000721,Lead 720,Referral,Working,0,
LEA000722,Lead 721,Event,Converted,0,
LEA000723,Lead 722,LinkedIn,Working,0,
LEA000724,Lead 723,Event,Qualified,0,
LEA000725,Lead 724,Event,Working,0,
LEA000726,Lead 725,Event,New,0,
LEA000727,Lead 726,Event,Qualified,0,
LEA000728,Lead 727,LinkedIn,Working,0,
LEA000729,Lead 728,Referral,Qualified,0,
LEA000730,Lead 729,Referral,Qualified,0,
LEA000731,Lead 730,Referral,New,0,
LEA000732,Lead 731,Web,Qualified,0,
LEA000733,Lead 732,Referral,Qualified,0,
LEA000734,Lead 733,Event,Working,0,
LEA000735,Lead 734,LinkedIn,Converted,0,
LEA000736,Lead 735,Web,Converted,0,
LEA000737,Lead 736,Event,Converted,0,
LEA000738,Lead 737,Event,Qualified,0,
LEA000739,Lead 738,LinkedIn,Working,0,
LEA000740,Lead 739,Referral,Qualified,0,
LEA000741,Lead 740,Web,Working,0,
LEA000742,Lead 741,Web,Working,0,
LEA000743,Lead 742,Referral,Qualified,0,
LEA000744,Lead 743,Referral,New,0,
LEA000745,Lead 744,Event,New,0,
LEA000746,Lead 745,Referral,New,0,
LEA000747,Lead 746,LinkedIn,Qualified,0,
LEA000748,Lead 747,LinkedIn,Converted,0,
LEA000749,Lead 748,LinkedIn,Working,0,
LEA000750,Lead 749,Referral,New,0,
LEA000751,Lead 750,Event,Qualified,0,
LEA000752,Lead 751,Referral,Converted,0,
LEA000753,Lead 752,Referral,Qualified,0,
LEA000754,Lead 753,Event,Qualified,0,
LEA000755,Lead 754,Referral,Qualified,0,
LEA000756,Lead 755,Referral,New,0,
LEA000757,Lead 756,Web,New,0,
LEA000758,Lead 757,Referral,Qualified,0,
LEA000759,Lead 758,Web,Converted,0,
LEA000760,Lead 759,Web,Qualified,0,
LEA000761,Lead 760,Web,New,0,
LEA000762,Lead 761,Event,Working,0,
LEA000763,Lead 762,Event,New,0,
LEA000764,Lead 763,LinkedIn,New,0,
LEA000765,Lead 764,Referral,New,0,
LEA000766,Lead 765,Web,New,0,
LEA000767,Lead 766,Referral,Working,0,
LEA000768,Lead 767,LinkedIn,Converted,0,
LEA000769,Lead 768,LinkedIn,New,0,
LEA000770,Lead 769,Web,Converted,0,
LEA000771,Lead 770,Referral,New,0,
LEA000772,Lead 771,Web,New,0,
LEA000773,Lead 772,Referral,New,0,
LEA000774,Lead 773,LinkedIn,Converted,0,
LEA000775,Lead 774,Web,New,0,
LEA000776,Lead 775,Event,New,0,
LEA000777,Lead 776,Event,Converted,0,
LEA000778,Lead 777,LinkedIn,Converted,0,
LEA000779,Lead 778,Web,Qualified,0,
LEA000780,Lead 779,LinkedIn,Converted,0,
LEA000781,Lead 780,Event,Working,0,
LEA000782,Lead 781,LinkedIn,Qualified,0,
LEA000783,Lead 782,Referral,Working,0,
LEA000784,Lead 783,LinkedIn,Working,0,
LEA000785,Lead 784,LinkedIn,New,0,
LEA000786,Lead 785,Referral,Qualified,0,
LEA000787,Lead 786,Referral,Qualified,0,
LEA000788,Lead 787,Event,Working,0,
LEA000789,Lead 788,Event,New,0,
LEA000790,Lead 789,Event,Qualified,0,
LEA000791,Lead 790,Web,Converted,0,
LEA000792,Lead 791,LinkedIn,Working,0,
LEA000793,Lead 792,Web,New,0,
LEA000794,Lead 793,Web,Working,0,
LEA000795,Lead 794,Referral,Qualified,0,
LEA000796,Lead 795,Event,Working,0,
LEA000797,Lead 796,LinkedIn,Qualified,0,
LEA000798,Lead 797,LinkedIn,Converted,0,
LEA000799,Lead 798,LinkedIn,Qualified,0,
LEA000800,Lead 799,Event,New,0,
LEA000801,Lead 800,Web,Working,0,
LEA000802,Lead 801,Event,Converted,0,
LEA000803,Lead 802,Event,Qualified,0,
LEA000804,Lead 803,LinkedIn,Qualified,0,
LEA000805,Lead 804,Event,Working,0,
LEA000806,Lead 805,Event,Converted,0,
LEA000807,Lead 806,LinkedIn,Converted,0,
LEA000808,Lead 807,LinkedIn,Working,0,
LEA000809,Lead 808,Event,Qualified,0,
LEA000810,Lead 809,Event,Converted,0,
LEA000811,Lead 810,LinkedIn,Converted,0,
LEA000812,Lead 811,LinkedIn,Working,0,
LEA000813,Lead 812,Web,Qualified,0,
LEA000814,Lead 813,Web,Converted,0,
LEA000815,Lead 814,Web,Qualified,0,
LEA000816,Lead 815,LinkedIn,Converted,0,
LEA000817,Lead 816,Event,Qualified,0,
LEA000818,Lead 817,LinkedIn,New,0,
LEA000819,Lead 818,Event,Qualified,0,
LEA000820,Lead 819,Referral,Working,0,
LEA000821,Lead 820,Referral,Working,0,
LEA000822,Lead 821,LinkedIn,Converted,0,
LEA000823,Lead 822,Event,Converted,0,
LEA000824,Lead 823,Event,Working,0,
LEA000825,Lead 824,LinkedIn,Working,0,
LEA000826,Lead 825,LinkedIn,Working,0,
LEA000827,Lead 826,LinkedIn,Qualified,0,
LEA000828,Lead 827,Event,New,0,
LEA000829,Lead 828,LinkedIn,Working,0,
LEA000830,Lead 829,LinkedIn,New,0,
LEA000831,Lead 830,Event,Working,0,
LEA000832,Lead 831,Referral,Qualified,0,
LEA000833,Lead 832,Web,Converted,0,
LEA000834,Lead 833,Event,Converted,0,
LEA000835,Lead 834,Referral,Qualified,0,
LEA000836,Lead 835,LinkedIn,Working,0,
LEA000837,Lead 836,Referral,Working,0,
LEA000838,Lead 837,Event,New,0,
LEA000839,Lead 838,Referral,Working,0,
LEA000840,Lead 839,Web,Working,0,
LEA000841,Lead 840,Web,Qualified,0,
LEA000842,Lead 841,Referral,Converted,0,
LEA000843,Lead 842,Web,New,0,
LEA000844,Lead 843,Referral,New,0,
LEA000845,Lead 844,Event,Qualified,0,
LEA000846,Lead 845,Web,Working,0,
LEA000847,Lead 846,Referral,Working,0,
LEA000848,Lead 847,Web,Working,0,
LEA000849,Lead 848,Web,New,0,
LEA000850,Lead 849,Event,Working,0,
LEA000851,Lead 850,Event,New,0,
LEA000852,Lead 851,Web,Qualified,0,
LEA000853,Lead 852,Web,Qualified,0,
LEA000854,Lead 853,Event,New,0,
LEA000855,Lead 854,Web,Converted,0,
LEA000856,Lead 855,Event,Qualified,0,
LEA000857,Lead 856,Referral,Converted,0,
LEA000858,Lead 857,Referral,Working,0,
LEA000859,Lead 858,LinkedIn,New,0,
LEA000860,Lead 859,LinkedIn,New,0,
LEA000861,Lead 860,Web,Working,0,
LEA000862,Lead 861,Referral,New,0,
LEA000863,Lead 862,Referral,Converted,0,
LEA000864,Lead 863,Referral,Converted,0,
LEA000865,Lead 864,Referral,New,0,
LEA000866,Lead 865,Event,Converted,0,
LEA000867,Lead 866,Event,New,0,
LEA000868,Lead 867,Web,New,0,
LEA000869,Lead 868,Event,Converted,0,
LEA000870,Lead 869,Referral,Converted,0,
LEA000871,Lead 870,Event,Qualified,0,
LEA000872,Lead 871,Web,Qualified,0,
LEA000873,Lead 872,Event,Qualified,0,
LEA000874,Lead 873,LinkedIn,Converted,0,
LEA000875,Lead 874,Event,Qualified,0,
LEA000876,Lead 875,Event,New,0,
LEA000877,Lead 876,LinkedIn,Converted,0,
LEA000878,Lead 877,Event,New,0,
LEA000879,Lead 878,Referral,Converted,0,
LEA000880,Lead 879,Web,Converted,0,
LEA000881,Lead 880,Event,Working,0,
LEA000882,Lead 881,Referral,Working,0,
LEA000883,Lead 882,Event,New,0,
LEA000884,Lead 883,Web,New,0,
LEA000885,Lead 884,Event,Qualified,0,
LEA000886,Lead 885,Event,New,0,
LEA000887,Lead 886,LinkedIn,Qualified,0,
LEA000888,Lead 887,Referral,Working,0,
LEA000889,Lead 888,LinkedIn,Working,0,
LEA000890,Lead 889,Web,Qualified,0,
LEA000891,Lead 890,Event,Converted,0,
LEA000892,Lead 891,LinkedIn,Converted,0,
LEA000893,Lead 892,Event,Qualified,0,
LEA000894,Lead 893,Event,Working,0,
LEA000895,Lead 894,LinkedIn,Converted,0,
LEA000896,Lead 895,Event,Converted,0,
LEA000897,Lead 896,Event,Converted,0,
LEA000898,Lead 897,Event,Working,0,
LEA000899,Lead 898,Web,Qualified,0,
LEA000900,Lead 899,Referral,Qualified,0,
LEA000901,Lead 900,LinkedIn,Converted,0,
LEA000902,Lead 901,LinkedIn,Qualified,0,
LEA000903,Lead 902,Referral,New,0,
LEA000904,Lead 903,Event,Working,0,
LEA000905,Lead 904,Web,Qualified,0,
LEA000906,Lead 905,LinkedIn,Converted,0,
LEA000907,Lead 906,Referral,Working,0,
LEA000908,Lead 907,Event,New,0,
LEA000909,Lead 908,Web,Qualified,0,
LEA000910,Lead 909,LinkedIn,Working,0,
LEA000911,Lead 910,Event,Qualified,0,
LEA000912,Lead 911,LinkedIn,New,0,
LEA000913,Lead 912,Referral,Converted,0,
LEA000914,Lead 913,Referral,Converted,0,
LEA000915,Lead 914,Event,Converted,0,
LEA000916,Lead 915,Referral,Qualified,0,
LEA000917,Lead 916,LinkedIn,Converted,0,
LEA000918,Lead 917,Event,New,0,
LEA000919,Lead 918,Event,Qualified,0,
LEA000920,Lead 919,Event,Working,0,
LEA000921,Lead 920,Web,Qualified,0,
LEA000922,Lead 921,Web,Converted,0,
LEA000923,Lead 922,Referral,Converted,0,
LEA000924,Lead 923,Web,Working,0,
LEA000925,Lead 924,Referral,Converted,0,
LEA000926,Lead 925,LinkedIn,Qualified,0,
LEA000927,Lead 926,Web,New,0,
LEA000928,Lead 927,Event,Working,0,
LEA000929,Lead 928,Referral,Qualified,0,
LEA000930,Lead 929,LinkedIn,New,0,
LEA000931,Lead 930,Event,Converted,0,
LEA000932,Lead 931,LinkedIn,Working,0,
LEA000933,Lead 932,Referral,Converted,0,
LEA000934,Lead 933,Event,Converted,0,
LEA000935,Lead 934,Referral,New,0,
LEA000936,Lead 935,Referral,Working,0,
LEA000937,Lead 936,Referral,Qualified,0,
LEA000938,Lead 937,Web,Converted,0,
LEA000939,Lead 938,LinkedIn,Working,0,
LEA000940,Lead 939,Event,Converted,0,
LEA000941,Lead 940,Event,Working,0,
LEA000942,Lead 941,Event,Converted,0,
LEA000943,Lead 942,Event,New,0,
LEA000944,Lead 943,Web,Converted,0,
LEA000945,Lead 944,Event,Qualified,0,
LEA000946,Lead 945,Referral,New,0,
LEA000947,Lead 946,Referral,Converted,0,
LEA000948,Lead 947,Web,Converted,0,
LEA000949,Lead 948,Referral,Working,0,
LEA000950,Lead 949,Referral,Qualified,0,
LEA000951,Lead 950,LinkedIn,New,0,
LEA000952,Lead 951,Web,Qualified,0,
LEA000953,Lead 952,Referral,Working,0,
LEA000954,Lead 953,Event,Converted,0,
LEA000955,Lead 954,Web,Working,0,
LEA000956,Lead 955,Web,Qualified,0,
LEA000957,Lead 956,LinkedIn,Converted,0,
LEA000958,Lead 957,LinkedIn,Converted,0,
LEA000959,Lead 958,Web,Working,0,
LEA000960,Lead 959,Web,Qualified,0,
LEA000961,Lead 960,Web,Converted,0,
LEA000962,Lead 961,Event,Working,0,
LEA000963,Lead 962,Referral,Working,0,
LEA000964,Lead 963,Web,Converted,0,
LEA000965,Lead 964,Event,New,0,
LEA000966,Lead 965,Event,Qualified,0,
LEA000967,Lead 966,Referral,Qualified,0,
LEA000968,Lead 967,LinkedIn,Working,0,
LEA000969,Lead 968,Event,Converted,0,
LEA000970,Lead 969,Referral,Working,0,
LEA000971,Lead 970,Web,New,0,
LEA000972,Lead 971,LinkedIn,Converted,0,
LEA000973,Lead 972,Referral,Converted,0,
LEA000974,Lead 973,Referral,Qualified,0,
LEA000975,Lead 974,LinkedIn,New,0,
LEA000976,Lead 975,Referral,Qualified,0,
LEA000977,Lead 976,Event,Working,0,
LEA000978,Lead 977,LinkedIn,Converted,0,
LEA000979,Lead 978,Event,Working,0,
LEA000980,Lead 979,Event,Qualified,0,
LEA000981,Lead 980,LinkedIn,New,0,
LEA000982,Lead 981,Web,Qualified,0,
LEA000983,Lead 982,Referral,Working,0,
LEA000984,Lead 983,Event,Converted,0,
LEA000985,Lead 984,Web,New,0,
LEA000986,Lead 985,Referral,New,0,
LEA000987,Lead 986,LinkedIn,Working,0,
LEA000988,Lead 987,Web,Converted,0,
LEA000989,Lead 988,Event,Qualified,0,
LEA000990,Lead 989,Event,Working,0,
LEA000991,Lead 990,Event,Qualified,0,
LEA000992,Lead 991,LinkedIn,Qualified,0,
LEA000993,Lead 992,Event,New,0,
LEA000994,Lead 993,Event,Qualified,0,
LEA000995,Lead 994,Event,New,0,
LEA000996,Lead 995,Referral,Qualified,0,
LEA000997,Lead 996,Referral,Working,0,
LEA000998,Lead 997,Referral,Converted,0,
LEA000999,Lead 998,LinkedIn,Working,0,
LEA001000,Lead 999,Web,Working,0,
LEA001001,Lead 1000,Referral,Qualified,0,
LEA001002,Lead 1001,Referral,Qualified,0,
LEA001003,Lead 1002,Event,New,0,
LEA001004,Lead 1003,Event,Converted,0,
LEA001005,Lead 1004,Referral,New,0,
LEA001006,Lead 1005,Event,Qualified,0,
LEA001007,Lead 1006,Web,Qualified,0,
LEA001008,Lead 1007,Web,Converted,0,
LEA001009,Lead 1008,Web,Qualified,0,
LEA001010,Lead 1009,Event,Working,0,
LEA001011,Lead 1010,Referral,Working,0,
LEA001012,Lead 1011,Web,Working,0,
LEA001013,Lead 1012,Referral,New,0,
LEA001014,Lead 1013,Web,Qualified,0,
LEA001015,Lead 1014,Web,Working,0,
LEA001016,Lead 1015,Referral,Working,0,
LEA001017,Lead 1016,Event,New,0,
LEA001018,Lead 1017,Web,Converted,0,
LEA001019,Lead 1018,LinkedIn,Working,0,
LEA001020,Lead 1019,LinkedIn,Qualified,0,
LEA001021,Lead 1020,LinkedIn,New,0,
LEA001022,Lead 1021,Event,Qualified,0,
LEA001023,Lead 1022,Referral,Converted,0,
LEA001024,Lead 1023,Event,Working,0,
LEA001025,Lead 1024,Web,Working,0,
LEA001026,Lead 1025,LinkedIn,Working,0,
LEA001027,Lead 1026,Event,Converted,0,
LEA001028,Lead 1027,Web,Converted,0,
LEA001029,Lead 1028,LinkedIn,Working,0,
LEA001030,Lead 1029,Event,Working,0,
LEA001031,Lead 1030,Web,Converted,0,
LEA001032,Lead 1031,Referral,Converted,0,
LEA001033,Lead 1032,Event,Qualified,0,
LEA001034,Lead 1033,Event,Converted,0,
LEA001035,Lead 1034,Web,New,0,
LEA001036,Lead 1035,Referral,Converted,0,
LEA001037,Lead 1036,LinkedIn,Qualified,0,
LEA001038,Lead 1037,Web,Qualified,0,
LEA001039,Lead 1038,LinkedIn,Working,0,
LEA001040,Lead 1039,Event,Qualified,0,
LEA001041,Lead 1040,Web,New,0,
LEA001042,Lead 1041,LinkedIn,Converted,0,
LEA001043,Lead 1042,Web,Converted,0,
LEA001044,Lead 1043,Referral,New,0,
LEA001045,Lead 1044,LinkedIn,Qualified,0,
LEA001046,Lead 1045,Event,Converted,0,
LEA001047,Lead 1046,Event,New,0,
LEA001048,Lead 1047,Web,Converted,0,
LEA001049,Lead 1048,LinkedIn,Qualified,0,
LEA001050,Lead 1049,Web,Converted,0,
LEA001051,Lead 1050,LinkedIn,New,0,
LEA001052,Lead 1051,Event,New,0,
LEA001053,Lead 1052,Referral,Working,0,
LEA001054,Lead 1053,Referral,Working,0,
LEA001055,Lead 1054,Web,Converted,0,
LEA001056,Lead 1055,Referral,New,0,
LEA001057,Lead 1056,LinkedIn,Qualified,0,
LEA001058,Lead 1057,Event,Qualified,0,
LEA001059,Lead 1058,LinkedIn,New,0,
LEA001060,Lead 1059,Web,Qualified,0,
LEA001061,Lead 1060,Event,Converted,0,
LEA001062,Lead 1061,Event,Qualified,0,
LEA001063,Lead 1062,Event,Converted,0,
LEA001064,Lead 1063,LinkedIn,Working,0,
LEA001065,Lead 1064,LinkedIn,Working,0,
LEA001066,Lead 1065,LinkedIn,New,0,
LEA001067,Lead 1066,Referral,Working,0,
LEA001068,Lead 1067,Referral,Qualified,0,
LEA001069,Lead 1068,Event,New,0,
LEA001070,Lead 1069,LinkedIn,New,0,
LEA001071,Lead 1070,Referral,Working,0,
LEA001072,Lead 1071,Referral,Converted,0,
LEA001073,Lead 1072,Referral,Converted,0,
LEA001074,Lead 1073,LinkedIn,Converted,0,
LEA001075,Lead 1074,Web,Working,0,
LEA001076,Lead 1075,Web,Qualified,0,
LEA001077,Lead 1076,Web,New,0,
LEA001078,Lead 1077,LinkedIn,Working,0,
LEA001079,Lead 1078,Event,New,0,
LEA001080,Lead 1079,Referral,Working,0,
LEA001081,Lead 1080,LinkedIn,Converted,0,
LEA001082,Lead 1081,Referral,New,0,
LEA001083,Lead 1082,LinkedIn,Converted,0,
LEA001084,Lead 1083,Web,Working,0,
LEA001085,Lead 1084,LinkedIn,Converted,0,
LEA001086,Lead 1085,Referral,New,0,
LEA001087,Lead 1086,LinkedIn,New,0,
LEA001088,Lead 1087,Event,Qualified,0,
LEA001089,Lead 1088,LinkedIn,Converted,0,
LEA001090,Lead 1089,LinkedIn,Working,0,
LEA001091,Lead 1090,Referral,New,0,
LEA001092,Lead 1091,Web,Qualified,0,
LEA001093,Lead 1092,LinkedIn,Converted,0,
LEA001094,Lead 1093,Web,Working,0,
LEA001095,Lead 1094,LinkedIn,Converted,0,
LEA001096,Lead 1095,Web,Qualified,0,
LEA001097,Lead 1096,Event,Qualified,0,
LEA001098,Lead 1097,Referral,Working,0,
LEA001099,Lead 1098,LinkedIn,Converted,0,
LEA001100,Lead 1099,Web,Qualified,0,
LEA001101,Lead 1100,Web,Working,0,
LEA001102,Lead 1101,LinkedIn,New,0,
LEA001103,Lead 1102,Referral,Converted,0,
LEA001104,Lead 1103,Event,Working,0,
LEA001105,Lead 1104,Event,New,0,
LEA001106,Lead 1105,Event,Working,0,
LEA001107,Lead 1106,LinkedIn,Converted,0,
LEA001108,Lead 1107,Referral,Qualified,0,
LEA001109,Lead 1108,Referral,New,0,
LEA001110,Lead 1109,Web,Working,0,
LEA001111,Lead 1110,Web,Converted,0,
LEA001112,Lead 1111,Web,New,0,
LEA001113,Lead 1112,Event,Converted,0,
LEA001114,Lead 1113,Referral,Converted,0,
LEA001115,Lead 1114,Referral,Working,0,
LEA001116,Lead 1115,Referral,Qualified,0,
LEA001117,Lead 1116,LinkedIn,Qualified,0,
LEA001118,Lead 1117,LinkedIn,Converted,0,
LEA001119,Lead 1118,Event,Working,0,
LEA001120,Lead 1119,Web,Working,0,
LEA001121,Lead 1120,Web,Converted,0,
LEA001122,Lead 1121,Web,New,0,
LEA001123,Lead 1122,Referral,Converted,0,
LEA001124,Lead 1123,Event,New,0,
LEA001125,Lead 1124,LinkedIn,Working,0,
LEA001126,Lead 1125,Referral,Converted,0,
LEA001127,Lead 1126,Referral,Working,0,
LEA001128,Lead 1127,Event,Working,0,
LEA001129,Lead 1128,Event,Converted,0,
LEA001130,Lead 1129,Web,Converted,0,
LEA001131,Lead 1130,Referral,Qualified,0,
LEA001132,Lead 1131,LinkedIn,New,0,
LEA001133,Lead 1132,Web,Converted,0,
LEA001134,Lead 1133,LinkedIn,Working,0,
LEA001135,Lead 1134,Event,Qualified,0,
LEA001136,Lead 1135,Event,Converted,0,
LEA001137,Lead 1136,Referral,New,0,
LEA001138,Lead 1137,Referral,Working,0,
LEA001139,Lead 1138,LinkedIn,New,0,
LEA001140,Lead 1139,Referral,Working,0,
LEA001141,Lead 1140,Event,Qualified,0,
LEA001142,Lead 1141,LinkedIn,Qualified,0,
LEA001143,Lead 1142,LinkedIn,New,0,
LEA001144,Lead 1143,Web,Working,0,
LEA001145,Lead 1144,LinkedIn,Converted,0,
LEA001146,Lead 1145,LinkedIn,Working,0,
LEA001147,Lead 1146,Event,New,0,
LEA001148,Lead 1147,Event,Working,0,
LEA001149,Lead 1148,Referral,Converted,0,
LEA001150,Lead 1149,LinkedIn,Qualified,0,
LEA001151,Lead 1150,Web,New,0,
LEA001152,Lead 1151,Web,Qualified,0,
LEA001153,Lead 1152,Event,Converted,0,
LEA001154,Lead 1153,Web,New,0,
LEA001155,Lead 1154,LinkedIn,Converted,0,
LEA001156,Lead 1155,LinkedIn,New,0,
LEA001157,Lead 1156,Event,Working,0,
LEA001158,Lead 1157,Referral,Working,0,
LEA001159,Lead 1158,Event,Working,0,
LEA001160,Lead 1159,Event,Converted,0,
LEA001161,Lead 1160,Web,Converted,0,
LEA001162,Lead 1161,Web,Converted,0,
LEA001163,Lead 1162,Web,New,0,
LEA001164,Lead 1163,LinkedIn,Converted,0,
LEA001165,Lead 1164,Web,New,0,
LEA001166,Lead 1165,Referral,Converted,0,
LEA001167,Lead 1166,Web,Converted,0,
LEA001168,Lead 1167,Referral,Working,0,
LEA001169,Lead 1168,LinkedIn,Working,0,
LEA001170,Lead 1169,Referral,New,0,
LEA001171,Lead 1170,Web,Working,0,
LEA001172,Lead 1171,LinkedIn,New,0,
LEA001173,Lead 1172,LinkedIn,New,0,
LEA001174,Lead 1173,LinkedIn,Converted,0,
LEA001175,Lead 1174,Referral,Working,0,
LEA001176,Lead 1175,LinkedIn,Converted,0,
LEA001177,Lead 1176,Event,Working,0,
LEA001178,Lead 1177,LinkedIn,New,0,
LEA001179,Lead 1178,Web,Converted,0,
LEA001180,Lead 1179,Web,New,0,
LEA001181,Lead 1180,Event,Converted,0,
LEA001182,Lead 1181,LinkedIn,Working,0,
LEA001183,Lead 1182,Event,Working,0,
LEA001184,Lead 1183,Referral,New,0,
LEA001185,Lead 1184,Referral,Qualified,0,
LEA001186,Lead 1185,Event,Converted,0,
LEA001187,Lead 1186,Web,New,0,
LEA001188,Lead 1187,Event,Qualified,0,
LEA001189,Lead 1188,Referral,Qualified,0,
LEA001190,Lead 1189,LinkedIn,Qualified,0,
LEA001191,Lead 1190,Web,Working,0,
LEA001192,Lead 1191,Web,Working,0,
LEA001193,Lead 1192,Web,Working,0,
LEA001194,Lead 1193,Event,Qualified,0,
LEA001195,Lead 1194,LinkedIn,Working,0,
LEA001196,Lead 1195,Event,New,0,
LEA001197,Lead 1196,Web,Working,0,
LEA001198,Lead 1197,LinkedIn,Converted,0,
LEA001199,Lead 1198,Web,New,0,
LEA001200,Lead 1199,LinkedIn,Qualified,0,
LEA001201,Lead 1200,Referral,Converted,0,
LEA001202,Lead 1201,Web,New,0,
LEA001203,Lead 1202,Referral,Working,0,
LEA001204,Lead 1203,Referral,New,0,
LEA001205,Lead 1204,Event,New,0,
LEA001206,Lead 1205,LinkedIn,New,0,
LEA001207,Lead 1206,Event,Qualified,0,
LEA001208,Lead 1207,Event,Working,0,
LEA001209,Lead 1208,Event,Converted,0,
LEA001210,Lead 1209,Event,Working,0,
