contact_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
CON000362,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000363,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000364,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000365,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000366,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000367,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000369,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000371,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000372,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000373,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000375,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000376,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000377,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000378,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000379,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000380,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000382,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000383,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000385,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000387,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000388,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000389,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000390,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000391,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000392,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000393,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000394,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000395,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000396,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000397,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000399,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000400,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000401,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000402,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000403,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000404,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000405,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000406,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000407,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000408,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000409,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000411,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000412,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000413,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000414,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000415,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000416,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000417,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000418,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000419,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000420,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000421,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000422,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000423,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000425,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000426,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000427,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000428,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000430,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000431,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000432,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000433,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000434,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000435,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000436,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000437,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000438,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000440,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000441,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000442,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000443,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000444,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000445,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000446,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000447,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000449,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000450,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000451,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000453,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000454,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000455,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000456,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000457,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000458,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000459,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000461,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000462,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000463,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000464,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000465,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000466,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000468,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000469,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000471,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000472,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000473,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000474,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000476,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000477,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000478,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000479,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000480,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000481,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000482,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000483,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000484,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000485,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000486,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000487,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000488,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000489,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000490,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000491,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000493,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000494,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000495,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000496,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000497,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000498,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000499,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000500,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000501,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000503,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000505,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000506,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000507,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000508,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000509,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000510,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000511,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000512,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000514,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000515,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000516,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000518,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000519,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000520,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000522,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000523,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000524,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000525,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000526,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000527,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000528,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000529,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000530,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000531,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000532,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000533,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000534,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000535,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000536,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000538,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000540,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000541,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000542,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000543,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000544,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000545,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000546,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000547,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000549,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000550,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000552,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000553,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000554,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000555,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000556,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000557,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000558,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000559,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000560,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000561,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000562,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000563,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000565,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000566,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000567,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000568,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000569,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000570,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000571,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000572,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000573,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000574,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000575,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000576,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000577,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000578,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000579,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000580,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000581,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000582,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000583,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000584,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000585,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000587,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000588,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000589,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000590,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000591,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000592,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000593,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000594,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000595,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000596,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000597,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000598,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000599,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000600,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000601,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000602,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000603,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000604,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000605,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000606,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000608,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000609,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000610,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000611,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000612,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000613,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000614,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000615,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000616,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000617,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000618,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000619,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000620,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000621,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000622,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000623,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000624,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000625,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000626,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000628,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000629,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000630,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000631,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000632,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000633,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000634,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000635,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000637,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000638,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000639,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000640,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000642,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000643,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000644,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000645,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000646,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000647,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000648,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000649,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000651,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000652,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000653,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000654,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000655,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000657,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000658,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000659,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000660,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000661,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000662,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000663,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000664,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000666,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000667,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000668,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000669,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000670,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000671,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000672,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000673,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000674,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000676,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000677,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000678,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000679,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000680,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000681,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000683,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000685,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000686,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000687,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000688,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000690,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000691,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000692,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000693,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000694,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000695,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000696,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000698,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000699,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000700,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000701,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000702,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000703,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000704,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000705,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000706,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000707,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000708,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000709,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000710,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000711,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000712,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000713,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000714,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000715,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000716,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON000717,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON000718,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
