account_id,account_name,industry,country,annual_revenue,employee_count,std_flag
ACC000464,Company 464,Retail,USA,345967654,19355,OK
ACC000465,Company 465,Healthcare,Germany,286220240,30207,OK
ACC000466,Company 466,Retail,United Kingdom,218461252,46245,OK
ACC000467,Company 467,Technology,Australia,243640592,13300,OK
ACC000468,Company 468,Technology,USA,52579849,13080,OK
ACC000469,Company 469,Manufacturing,Germany,367149634,44377,OK
ACC000470,Company 470,Healthcare,India,82967771,30578,OK
ACC000471,Company 471,Healthcare,India,73278906,8419,OK
ACC000472,Company 472,Finance,United Kingdom,29977878,4680,OK
ACC000473,Company 473,Technology,Australia,280198275,182,OK
ACC000474,Company 474,Technology,USA,331584853,36992,OK
ACC000475,Company 475,Manufacturing,India,104040133,46200,OK
ACC000476,Company 476,Manufacturing,United Kingdom,442135606,31024,OK
ACC000477,Company 477,Retail,United Kingdom,369934283,34246,OK
ACC000478,Company 478,Technology,United Kingdom,121517876,46001,OK
ACC000479,Company 479,Retail,Australia,199261358,1120,OK
ACC000480,Company 480,Manufacturing,United Kingdom,258215819,49983,OK
ACC000481,Company 481,Healthcare,India,473160568,39699,OK
ACC000482,Company 482,Technology,United Kingdom,222420411,17347,OK
ACC000483,Company 483,Retail,USA,429621946,32647,OK
ACC000484,Company 484,Retail,United Kingdom,341429861,3389,OK
ACC000485,Company 485,Retail,Germany,336455979,15856,OK
ACC000486,Company 486,Finance,United Kingdom,426808860,11182,OK
ACC000487,Company 487,Finance,United Kingdom,196110179,29846,OK
ACC000488,Company 488,Retail,United Kingdom,89762202,47260,OK
ACC000489,Company 489,Manufacturing,USA,81847818,27786,OK
ACC000490,Company 490,Finance,India,45221791,37644,OK
ACC000491,Company 491,Finance,USA,293069750,36367,OK
ACC000492,Company 492,Retail,Australia,214002433,15932,OK
ACC000493,Company 493,Retail,Australia,268353843,32651,OK
ACC000494,Company 494,Retail,USA,310694049,37981,OK
ACC000495,Company 495,Technology,USA,166237046,21827,OK
ACC000496,Company 496,Finance,USA,351429542,19251,OK
ACC000497,Company 497,Healthcare,United Kingdom,458875506,39776,OK
ACC000498,Company 498,Manufacturing,USA,409240422,31045,OK
ACC000499,Company 499,Healthcare,United Kingdom,97069139,42494,OK
ACC000500,Company 500,Healthcare,USA,471305840,39280,OK
ACC000501,Company 501,Manufacturing,Germany,373047626,8378,OK
ACC000502,Company 502,Retail,Germany,199803631,15693,OK
ACC000503,Company 503,Healthcare,USA,191924605,20373,OK
ACC000504,Company 504,Finance,Australia,332595744,47740,OK
ACC000505,Company 505,Finance,USA,295278249,41706,OK
ACC000506,Company 506,Manufacturing,USA,134720042,40890,OK
ACC000507,Company 507,Healthcare,Australia,446819456,28742,OK
ACC000508,Company 508,Manufacturing,United Kingdom,374413791,45572,OK
ACC000509,Company 509,Healthcare,United Kingdom,20148166,5634,OK
ACC000510,Company 510,Healthcare,USA,416518974,44690,OK
ACC000511,Company 511,Finance,United Kingdom,392485489,20992,OK
ACC000512,Company 512,Technology,USA,383928028,29209,OK
ACC000513,Company 513,Finance,Australia,53609950,43592,OK
ACC000514,Company 514,Finance,Australia,12315754,43561,OK
ACC000515,Company 515,Finance,United Kingdom,67473532,24551,OK
ACC000516,Company 516,Healthcare,United Kingdom,80627653,6599,OK
ACC000517,Company 517,Technology,USA,156046841,20615,OK
ACC000518,Company 518,Healthcare,India,106387348,9699,OK
ACC000519,Company 519,Healthcare,Germany,475265888,7451,OK
ACC000520,Company 520,Retail,Australia,392633839,16416,OK
ACC000521,Company 521,Retail,India,313006628,2316,OK
ACC000522,Company 522,Manufacturing,India,483318554,31154,OK
ACC000523,Company 523,Manufacturing,United Kingdom,320295905,14195,OK
ACC000524,Company 524,Technology,USA,17732309,43761,OK
ACC000525,Company 525,Manufacturing,USA,356210789,49332,OK
ACC000526,Company 526,Manufacturing,USA,242550900,45724,OK
ACC000527,Company 527,Retail,India,293456913,4863,OK
ACC000528,Company 528,Finance,United Kingdom,1257387,6206,OK
ACC000529,Company 529,Manufacturing,Germany,82361987,27442,OK
ACC000530,Company 530,Manufacturing,United Kingdom,131963942,566,OK
ACC000531,Company 531,Healthcare,Germany,163522414,48693,OK
ACC000532,Company 532,Manufacturing,Germany,271475487,23196,OK
ACC000533,Company 533,Manufacturing,Germany,486929163,45180,OK
ACC000534,Company 534,Finance,United Kingdom,49734811,8105,OK
ACC000535,Company 535,Technology,Australia,319126560,11162,OK
ACC000536,Company 536,Technology,India,4090052,35699,OK
ACC000537,Company 537,Technology,United Kingdom,295178483,2347,OK
ACC000538,Company 538,Technology,USA,211887262,9915,OK
ACC000539,Company 539,Retail,USA,154561833,37859,OK
ACC000540,Company 540,Technology,Germany,392864054,11623,OK
ACC000541,Company 541,Manufacturing,Germany,199545446,38032,OK
ACC000542,Company 542,Manufacturing,USA,428011076,11937,OK
ACC000543,Company 543,Healthcare,USA,77940124,20099,OK
ACC000544,Company 544,Finance,Germany,386250373,45530,OK
ACC000545,Company 545,Technology,United Kingdom,464130777,21464,OK
ACC000546,Company 546,Finance,Australia,184962505,37469,OK
ACC000547,Company 547,Technology,USA,486049522,18951,OK
ACC000548,Company 548,Healthcare,Germany,389202179,5725,OK
ACC000549,Company 549,Finance,USA,139673312,33970,OK
ACC000550,Company 550,Finance,United Kingdom,393188208,33307,OK
ACC000551,Company 551,Manufacturing,United Kingdom,232950807,20959,OK
ACC000552,Company 552,Manufacturing,USA,429976087,34357,OK
ACC000553,Company 553,Retail,USA,18744608,42889,OK
ACC000554,Company 554,Retail,United Kingdom,98732463,43454,OK
ACC000555,Company 555,Healthcare,Australia,381837017,47380,OK
ACC000556,Company 556,Healthcare,Germany,428762234,49543,OK
ACC000557,Company 557,Healthcare,Australia,29160739,10105,OK
ACC000558,Company 558,Healthcare,India,194877820,21936,OK
ACC000559,Company 559,Healthcare,India,190451168,10303,OK
ACC000560,Company 560,Healthcare,India,442118823,26900,OK
ACC000561,Company 561,Healthcare,USA,136984574,14680,OK
ACC000562,Company 562,Healthcare,United Kingdom,226783897,32491,OK
ACC000563,Company 563,Technology,United Kingdom,133101594,11446,OK
ACC000564,Company 564,Technology,USA,488509266,32007,OK
ACC000565,Company 565,Healthcare,Germany,437277015,46391,OK
ACC000566,Company 566,Finance,USA,426737550,22123,OK
ACC000567,Company 567,Technology,United Kingdom,359690791,21560,OK
ACC000568,Company 568,Healthcare,India,58615616,10127,OK
ACC000569,Company 569,Finance,Australia,81252196,37868,OK
ACC000570,Company 570,Technology,United Kingdom,323821068,29297,OK
ACC000571,Company 571,Healthcare,USA,191336048,32125,OK
ACC000572,Company 572,Manufacturing,Australia,40392024,27184,OK
ACC000573,Company 573,Retail,USA,217288326,2956,OK
ACC000574,Company 574,Manufacturing,India,56880819,16121,OK
ACC000575,Company 575,Manufacturing,United Kingdom,247687014,26711,OK
ACC000576,Company 576,Finance,USA,138559058,42019,OK
ACC000577,Company 577,Retail,United Kingdom,34757102,13491,OK
ACC000578,Company 578,Manufacturing,United Kingdom,180039016,19548,OK
ACC000579,Company 579,Manufacturing,USA,275649457,23779,OK
ACC000580,Company 580,Retail,USA,194146426,49139,OK
ACC000581,Company 581,Finance,United Kingdom,65895639,37042,OK
ACC000582,Company 582,Retail,United Kingdom,467084840,27429,OK
ACC000583,Company 583,Finance,United Kingdom,118011147,29337,OK
ACC000584,Company 584,Manufacturing,Germany,472088659,14773,OK
ACC000585,Company 585,Retail,Germany,444834092,13034,OK
ACC000586,Company 586,Healthcare,USA,491971787,10484,OK
ACC000587,Company 587,Healthcare,United Kingdom,490251427,29159,OK
ACC000588,Company 588,Healthcare,USA,246917520,7694,OK
ACC000589,Company 589,Healthcare,USA,57757534,35766,OK
ACC000590,Company 590,Manufacturing,Australia,248425441,13474,OK
ACC000591,Company 591,Manufacturing,USA,33357312,45064,OK
ACC000592,Company 592,Manufacturing,Australia,427321618,43963,OK
ACC000593,Company 593,Retail,USA,135767558,20681,OK
ACC000594,Company 594,Finance,United Kingdom,47467136,31582,OK
ACC000595,Company 595,Retail,USA,38258739,12660,OK
ACC000596,Company 596,Healthcare,Australia,377476807,44132,OK
ACC000597,Company 597,Finance,India,223963849,22074,OK
ACC000598,Company 598,Technology,Germany,472346842,38963,OK
ACC000599,Company 599,Manufacturing,USA,167167093,8427,OK
ACC000600,Company 600,Technology,USA,191622021,9439,OK
ACC000601,Company 601,Technology,USA,466529850,24310,OK
ACC000602,Company 602,Finance,India,482680046,9559,OK
ACC000603,Company 603,Manufacturing,USA,11102103,33393,OK
ACC000604,Company 604,Healthcare,USA,347955797,699,OK
ACC000605,Company 605,Retail,United Kingdom,370091132,264,OK
ACC000606,Company 606,Finance,United Kingdom,230627853,44021,OK
ACC000607,Company 607,Technology,United Kingdom,65491333,42444,OK
ACC000608,Company 608,Retail,Australia,201630075,18456,OK
ACC000609,Company 609,Retail,USA,464636180,10208,OK
ACC000610,Company 610,Technology,Australia,137352781,2107,OK
ACC000611,Company 611,Retail,India,291989820,7030,OK
ACC000612,Company 612,Healthcare,United Kingdom,140834565,13979,OK
ACC000613,Company 613,Finance,USA,318180043,24421,OK
ACC000614,Company 614,Manufacturing,Germany,367372703,34133,OK
ACC000615,Company 615,Healthcare,USA,421157430,8495,OK
ACC000616,Company 616,Technology,USA,203245443,15894,OK
ACC000617,Company 617,Manufacturing,Germany,316111054,11766,OK
ACC000618,Company 618,Manufacturing,USA,358520580,28434,OK
ACC000619,Company 619,Finance,USA,303993404,22937,OK
ACC000620,Company 620,Technology,United Kingdom,219213945,7298,OK
ACC000621,Company 621,Finance,USA,279985947,41181,OK
ACC000622,Company 622,Manufacturing,Australia,135142866,29718,OK
ACC000623,Company 623,Technology,India,361642144,4121,OK
ACC000624,Company 624,Healthcare,India,38048637,7167,OK
ACC000625,Company 625,Retail,USA,193324943,7122,OK
ACC000626,Company 626,Manufacturing,United Kingdom,498129106,3927,OK
ACC000627,Company 627,Finance,United Kingdom,313614931,49553,OK
ACC000628,Company 628,Healthcare,USA,483294542,6759,OK
ACC000629,Company 629,Technology,United Kingdom,1858134,4552,OK
ACC000630,Company 630,Manufacturing,India,267866215,26053,OK
ACC000631,Company 631,Technology,USA,47134507,36805,OK
ACC000632,Company 632,Retail,United Kingdom,99139458,35233,OK
ACC000633,Company 633,Finance,USA,239905796,39644,OK
ACC000634,Company 634,Technology,USA,448692095,49128,OK
ACC000635,Company 635,Manufacturing,USA,17899585,47695,OK
ACC000636,Company 636,Healthcare,USA,320694812,42403,OK
ACC000637,Company 637,Manufacturing,USA,406037904,2418,OK
ACC000638,Company 638,Manufacturing,India,275232864,7420,OK
ACC000639,Company 639,Manufacturing,USA,465480026,49821,OK
ACC000640,Company 640,Healthcare,Germany,40173040,21023,OK
ACC000641,Company 641,Healthcare,United Kingdom,153749554,7292,OK
ACC000642,Company 642,Retail,Australia,12496387,31918,OK
ACC000643,Company 643,Healthcare,USA,410564825,33444,OK
ACC000644,Company 644,Finance,USA,225385944,317,OK
ACC000645,Company 645,Healthcare,Australia,392031747,33762,OK
ACC000646,Company 646,Manufacturing,United Kingdom,479244152,5460,OK
ACC000647,Company 647,Healthcare,United Kingdom,135566503,43826,OK
ACC000648,Company 648,Healthcare,United Kingdom,481774443,22724,OK
ACC000649,Company 649,Technology,Germany,145895095,5443,OK
ACC000650,Company 650,Retail,United Kingdom,12377715,38814,OK
ACC000651,Company 651,Manufacturing,USA,358359742,10908,OK
ACC000652,Company 652,Technology,United Kingdom,390380705,31287,OK
ACC000653,Company 653,Technology,United Kingdom,98732758,31848,OK
ACC000654,Company 654,Technology,United Kingdom,453498938,43160,OK
ACC000655,Company 655,Technology,United Kingdom,142927826,5120,OK
ACC000656,Company 656,Finance,USA,122991691,44603,OK
ACC000657,Company 657,Finance,India,245622437,7215,OK
ACC000658,Company 658,Manufacturing,Germany,388489841,9436,OK
ACC000659,Company 659,Healthcare,USA,366874375,30903,OK
ACC000660,Company 660,Technology,Germany,311422642,45116,OK
ACC000661,Company 661,Technology,USA,303843700,3203,OK
ACC000662,Company 662,Healthcare,USA,172990838,15611,OK
ACC000663,Company 663,Retail,Australia,349348766,4860,OK
ACC000664,Company 664,Retail,India,16145713,24829,OK
ACC000665,Company 665,Technology,United Kingdom,435110920,21345,OK
ACC000666,Company 666,Manufacturing,Germany,312963385,16079,OK
ACC000667,Company 667,Manufacturing,United Kingdom,201146940,45242,OK
ACC000668,Company 668,Healthcare,USA,108556590,35477,OK
ACC000669,Company 669,Healthcare,USA,95974703,42899,OK
ACC000670,Company 670,Healthcare,USA,195291748,47422,OK
ACC000671,Company 671,Healthcare,USA,148740503,47866,OK
ACC000672,Company 672,Technology,United Kingdom,442118295,32172,OK
ACC000673,Company 673,Healthcare,Germany,156107562,30650,OK
ACC000674,Company 674,Manufacturing,Germany,153225528,29979,OK
ACC000675,Company 675,Healthcare,India,499920033,31865,OK
ACC000676,Company 676,Finance,United Kingdom,428203230,43437,OK
ACC000677,Company 677,Manufacturing,United Kingdom,81846111,10884,OK
ACC000678,Company 678,Technology,United Kingdom,403046157,20860,OK
ACC000679,Company 679,Technology,India,342961335,2432,OK
ACC000680,Company 680,Healthcare,USA,297190896,31807,OK
ACC000681,Company 681,Finance,United Kingdom,282584289,4931,OK
ACC000682,Company 682,Technology,Australia,112988778,31847,OK
ACC000683,Company 683,Manufacturing,USA,376795858,17134,OK
ACC000684,Company 684,Technology,USA,232535264,35694,OK
ACC000685,Company 685,Healthcare,USA,45276257,31160,OK
ACC000686,Company 686,Manufacturing,USA,385066649,26272,OK
ACC000687,Company 687,Retail,USA,453488224,26421,OK
ACC000688,Company 688,Healthcare,USA,480726637,48011,OK
ACC000689,Company 689,Healthcare,USA,458615525,24167,OK
ACC000690,Company 690,Healthcare,USA,378979553,43755,OK
ACC000691,Company 691,Retail,USA,92761613,4889,OK
ACC000692,Company 692,Manufacturing,Germany,87760965,15726,OK
ACC000693,Company 693,Retail,USA,214499950,15335,OK
ACC000694,Company 694,Manufacturing,United Kingdom,338217315,48156,OK
ACC000695,Company 695,Retail,United Kingdom,209323908,16167,OK
ACC000696,Company 696,Healthcare,United Kingdom,33521189,30290,OK
ACC000697,Company 697,Technology,Australia,201768141,421,OK
ACC000698,Company 698,Technology,United Kingdom,298154170,15853,OK
ACC000699,Company 699,Technology,India,214555089,17345,OK
ACC000700,Company 700,Finance,USA,115356895,12625,OK
ACC000701,Company 701,Finance,Australia,328360532,34753,OK
ACC000702,Company 702,Healthcare,USA,217057452,9854,OK
ACC000703,Company 703,Manufacturing,USA,72875478,47147,OK
ACC000704,Company 704,Healthcare,United Kingdom,272694110,48454,OK
ACC000705,Company 705,Healthcare,Australia,16107255,26583,OK
ACC000706,Company 706,Retail,United Kingdom,190339043,33111,OK
ACC000707,Company 707,Technology,USA,454479049,44637,OK
ACC000708,Company 708,Healthcare,India,290108107,7205,OK
ACC000709,Company 709,Retail,United Kingdom,465613507,29038,OK
ACC000710,Company 710,Manufacturing,Germany,41076200,44389,OK
ACC000711,Company 711,Technology,Germany,266171664,13264,OK
ACC000712,Company 712,Healthcare,USA,464486134,27149,OK
ACC000713,Company 713,Manufacturing,Australia,395851859,1600,OK
ACC000714,Company 714,Retail,Germany,432254111,33791,OK
ACC000715,Company 715,Manufacturing,USA,10381462,15511,OK
ACC000716,Company 716,Manufacturing,USA,158168322,310,OK
ACC000717,Company 717,Manufacturing,United Kingdom,311406951,8359,OK
ACC000718,Company 718,Healthcare,USA,192490395,27397,OK
ACC000719,Company 719,Healthcare,India,206507970,4641,OK
ACC000720,Company 720,Healthcare,India,98705662,45082,OK
ACC000721,Company 721,Retail,India,140899690,27874,OK
ACC000722,Company 722,Retail,USA,178718783,36377,OK
ACC000723,Company 723,Healthcare,India,473434522,28852,OK
ACC000724,Company 724,Technology,Germany,188641445,398,OK
ACC000725,Company 725,Finance,USA,113194090,31297,OK
ACC000726,Company 726,Manufacturing,United Kingdom,406095864,41460,OK
ACC000727,Company 727,Healthcare,USA,194122488,10433,OK
ACC000728,Company 728,Retail,United Kingdom,265238031,49480,OK
ACC000729,Company 729,Healthcare,USA,170355716,13664,OK
ACC000730,Company 730,Finance,India,410347730,41351,OK
ACC000731,Company 731,Retail,USA,28801127,16195,OK
ACC000732,Company 732,Manufacturing,United Kingdom,342070276,39555,OK
ACC000733,Company 733,Healthcare,USA,334897795,16793,OK
ACC000734,Company 734,Retail,USA,70042346,38898,OK
ACC000735,Company 735,Healthcare,United Kingdom,102630612,20499,OK
ACC000736,Company 736,Retail,India,278439564,25092,OK
ACC000737,Company 737,Technology,USA,52962965,39359,OK
ACC000738,Company 738,Finance,United Kingdom,281350305,2507,OK
ACC000739,Company 739,Technology,United Kingdom,355203273,22225,OK
ACC000740,Company 740,Finance,India,306990922,4736,OK
ACC000741,Company 741,Finance,USA,178014250,48850,OK
ACC000742,Company 742,Healthcare,USA,19619432,44575,OK
ACC000743,Company 743,Healthcare,USA,367837122,42566,OK
ACC000744,Company 744,Retail,USA,203735580,42834,OK
ACC000745,Company 745,Finance,Australia,291050216,39598,OK
ACC000746,Company 746,Technology,USA,277898108,37460,OK
ACC000747,Company 747,Manufacturing,Germany,493805497,1408,OK
ACC000748,Company 748,Retail,USA,315304057,3287,OK
ACC000749,Company 749,Healthcare,United Kingdom,388358642,33300,OK
ACC000750,Company 750,Finance,Germany,393009965,3423,OK
ACC000751,Company 751,Retail,India,155353681,37014,OK
ACC000752,Company 752,Healthcare,Germany,428250832,41923,OK
ACC000753,Company 753,Finance,India,421799335,16632,OK
ACC000754,Company 754,Retail,Australia,12357073,13344,OK
ACC000755,Company 755,Healthcare,Germany,190240198,39493,OK
ACC000756,Company 756,Technology,USA,350509619,549,OK
ACC000757,Company 757,Technology,Australia,472921660,29050,OK
ACC000758,Company 758,Healthcare,USA,204345352,32000,OK
ACC000759,Company 759,Finance,United Kingdom,38674051,41690,OK
ACC000760,Company 760,Technology,United Kingdom,343794066,40016,OK
ACC000761,Company 761,Retail,USA,226893735,43930,OK
ACC000762,Company 762,Technology,USA,271293312,11268,OK
