golden_lead_id,surviving_lead_id,source_lead_ids,lead_name,source,status,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_LED_000254,LEA000254,LEA000254,Lead 253,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000255,LEA000255,LEA000255,Lead 254,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000256,LEA000256,LEA000256,Lead 255,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000257,LEA000257,LEA000257,Lead 256,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000258,LEA000258,LEA000258,Lead 257,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000259,LEA000259,LEA000259,Lead 258,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000260,LEA000260,LEA000260,Lead 259,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000261,LEA000261,LEA000261,Lead 260,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000262,LEA000262,LEA000262,Lead 261,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000263,LEA000263,LEA000263,Lead 262,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000264,LEA000264,LEA000264,Lead 263,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000265,LEA000265,LEA000265,Lead 264,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000266,LEA000266,LEA000266,Lead 265,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000267,LEA000267,LEA000267,Lead 266,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000268,LEA000268,LEA000268,Lead 267,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000269,LEA000269,LEA000269,Lead 268,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000270,LEA000270,LEA000270,Lead 269,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000271,LEA000271,LEA000271,Lead 270,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000272,LEA000272,LEA000272,Lead 271,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000273,LEA000273,LEA000273,Lead 272,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000274,LEA000274,LEA000274,Lead 273,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000275,LEA000275,LEA000275,Lead 274,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000276,LEA000276,LEA000276,Lead 275,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000277,LEA000277,LEA000277,Lead 276,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000278,LEA000278,LEA000278,Lead 277,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000279,LEA000279,LEA000279,Lead 278,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000280,LEA000280,LEA000280,Lead 279,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000281,LEA000281,LEA000281,Lead 280,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000282,LEA000282,LEA000282,Lead 281,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000283,LEA000283,LEA000283,Lead 282,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000284,LEA000284,LEA000284,Lead 283,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000285,LEA000285,LEA000285,Lead 284,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000286,LEA000286,LEA000286,Lead 285,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000287,LEA000287,LEA000287,Lead 286,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000288,LEA000288,LEA000288,Lead 287,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000289,LEA000289,LEA000289,Lead 288,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000290,LEA000290,LEA000290,Lead 289,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000291,LEA000291,LEA000291,Lead 290,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000292,LEA000292,LEA000292,Lead 291,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000293,LEA000293,LEA000293,Lead 292,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000294,LEA000294,LEA000294,Lead 293,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000295,LEA000295,LEA000295,Lead 294,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000296,LEA000296,LEA000296,Lead 295,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000297,LEA000297,LEA000297,Lead 296,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000298,LEA000298,LEA000298,Lead 297,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000299,LEA000299,LEA000299,Lead 298,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000300,LEA000300,LEA000300,Lead 299,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000301,LEA000301,LEA000301,Lead 300,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000302,LEA000302,LEA000302,Lead 301,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000303,LEA000303,LEA000303,Lead 302,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000304,LEA000304,LEA000304,Lead 303,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000305,LEA000305,LEA000305,Lead 304,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000306,LEA000306,LEA000306,Lead 305,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000307,LEA000307,LEA000307,Lead 306,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000308,LEA000308,LEA000308,Lead 307,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000309,LEA000309,LEA000309,Lead 308,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000310,LEA000310,LEA000310,Lead 309,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000311,LEA000311,LEA000311,Lead 310,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000312,LEA000312,LEA000312,Lead 311,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000313,LEA000313,LEA000313,Lead 312,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000314,LEA000314,LEA000314,Lead 313,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000315,LEA000315,LEA000315,Lead 314,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000316,LEA000316,LEA000316,Lead 315,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000317,LEA000317,LEA000317,Lead 316,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000318,LEA000318,LEA000318,Lead 317,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000319,LEA000319,LEA000319,Lead 318,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000320,LEA000320,LEA000320,Lead 319,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000321,LEA000321,LEA000321,Lead 320,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000322,LEA000322,LEA000322,Lead 321,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000323,LEA000323,LEA000323,Lead 322,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000324,LEA000324,LEA000324,Lead 323,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000325,LEA000325,LEA000325,Lead 324,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000326,LEA000326,LEA000326,Lead 325,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000327,LEA000327,LEA000327,Lead 326,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000328,LEA000328,LEA000328,Lead 327,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000329,LEA000329,LEA000329,Lead 328,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000330,LEA000330,LEA000330,Lead 329,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000331,LEA000331,LEA000331,Lead 330,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000332,LEA000332,LEA000332,Lead 331,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000333,LEA000333,LEA000333,Lead 332,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000334,LEA000334,LEA000334,Lead 333,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000335,LEA000335,LEA000335,Lead 334,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000336,LEA000336,LEA000336,Lead 335,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000337,LEA000337,LEA000337,Lead 336,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000338,LEA000338,LEA000338,Lead 337,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000339,LEA000339,LEA000339,Lead 338,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000340,LEA000340,LEA000340,Lead 339,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000341,LEA000341,LEA000341,Lead 340,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000342,LEA000342,LEA000342,Lead 341,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000343,LEA000343,LEA000343,Lead 342,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000344,LEA000344,LEA000344,Lead 343,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000345,LEA000345,LEA000345,Lead 344,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000346,LEA000346,LEA000346,Lead 345,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000347,LEA000347,LEA000347,Lead 346,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000348,LEA000348,LEA000348,Lead 347,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000349,LEA000349,LEA000349,Lead 348,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000350,LEA000350,LEA000350,Lead 349,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000351,LEA000351,LEA000351,Lead 350,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000352,LEA000352,LEA000352,Lead 351,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000353,LEA000353,LEA000353,Lead 352,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000354,LEA000354,LEA000354,Lead 353,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000355,LEA000355,LEA000355,Lead 354,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000356,LEA000356,LEA000356,Lead 355,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000357,LEA000357,LEA000357,Lead 356,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000358,LEA000358,LEA000358,Lead 357,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000359,LEA000359,LEA000359,Lead 358,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000360,LEA000360,LEA000360,Lead 359,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000361,LEA000361,LEA000361,Lead 360,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000362,LEA000362,LEA000362,Lead 361,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000363,LEA000363,LEA000363,Lead 362,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000364,LEA000364,LEA000364,Lead 363,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000365,LEA000365,LEA000365,Lead 364,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000366,LEA000366,LEA000366,Lead 365,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000367,LEA000367,LEA000367,Lead 366,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000368,LEA000368,LEA000368,Lead 367,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000369,LEA000369,LEA000369,Lead 368,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000370,LEA000370,LEA000370,Lead 369,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000371,LEA000371,LEA000371,Lead 370,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000372,LEA000372,LEA000372,Lead 371,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000373,LEA000373,LEA000373,Lead 372,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000374,LEA000374,LEA000374,Lead 373,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000375,LEA000375,LEA000375,Lead 374,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000376,LEA000376,LEA000376,Lead 375,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000377,LEA000377,LEA000377,Lead 376,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000378,LEA000378,LEA000378,Lead 377,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000379,LEA000379,LEA000379,Lead 378,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000380,LEA000380,LEA000380,Lead 379,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000381,LEA000381,LEA000381,Lead 380,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000382,LEA000382,LEA000382,Lead 381,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000383,LEA000383,LEA000383,Lead 382,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000384,LEA000384,LEA000384,Lead 383,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000385,LEA000385,LEA000385,Lead 384,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000386,LEA000386,LEA000386,Lead 385,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000387,LEA000387,LEA000387,Lead 386,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000388,LEA000388,LEA000388,Lead 387,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000389,LEA000389,LEA000389,Lead 388,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000390,LEA000390,LEA000390,Lead 389,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000391,LEA000391,LEA000391,Lead 390,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000392,LEA000392,LEA000392,Lead 391,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000393,LEA000393,LEA000393,Lead 392,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000394,LEA000394,LEA000394,Lead 393,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000395,LEA000395,LEA000395,Lead 394,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000396,LEA000396,LEA000396,Lead 395,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000397,LEA000397,LEA000397,Lead 396,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000398,LEA000398,LEA000398,Lead 397,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000399,LEA000399,LEA000399,Lead 398,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000400,LEA000400,LEA000400,Lead 399,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000401,LEA000401,LEA000401,Lead 400,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000402,LEA000402,LEA000402,Lead 401,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000403,LEA000403,LEA000403,Lead 402,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000404,LEA000404,LEA000404,Lead 403,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000405,LEA000405,LEA000405,Lead 404,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000406,LEA000406,LEA000406,Lead 405,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000407,LEA000407,LEA000407,Lead 406,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000408,LEA000408,LEA000408,Lead 407,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000409,LEA000409,LEA000409,Lead 408,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000410,LEA000410,LEA000410,Lead 409,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000411,LEA000411,LEA000411,Lead 410,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000412,LEA000412,LEA000412,Lead 411,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000413,LEA000413,LEA000413,Lead 412,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000414,LEA000414,LEA000414,Lead 413,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000415,LEA000415,LEA000415,Lead 414,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000416,LEA000416,LEA000416,Lead 415,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000417,LEA000417,LEA000417,Lead 416,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000418,LEA000418,LEA000418,Lead 417,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000419,LEA000419,LEA000419,Lead 418,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000420,LEA000420,LEA000420,Lead 419,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000421,LEA000421,LEA000421,Lead 420,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000422,LEA000422,LEA000422,Lead 421,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000423,LEA000423,LEA000423,Lead 422,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000424,LEA000424,LEA000424,Lead 423,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000425,LEA000425,LEA000425,Lead 424,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000426,LEA000426,LEA000426,Lead 425,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000427,LEA000427,LEA000427,Lead 426,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000428,LEA000428,LEA000428,Lead 427,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000429,LEA000429,LEA000429,Lead 428,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000430,LEA000430,LEA000430,Lead 429,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000431,LEA000431,LEA000431,Lead 430,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000432,LEA000432,LEA000432,Lead 431,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000433,LEA000433,LEA000433,Lead 432,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000434,LEA000434,LEA000434,Lead 433,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000435,LEA000435,LEA000435,Lead 434,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000436,LEA000436,LEA000436,Lead 435,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000437,LEA000437,LEA000437,Lead 436,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000438,LEA000438,LEA000438,Lead 437,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000439,LEA000439,LEA000439,Lead 438,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000440,LEA000440,LEA000440,Lead 439,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000441,LEA000441,LEA000441,Lead 440,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000442,LEA000442,LEA000442,Lead 441,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000443,LEA000443,LEA000443,Lead 442,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000444,LEA000444,LEA000444,Lead 443,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000445,LEA000445,LEA000445,Lead 444,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000446,LEA000446,LEA000446,Lead 445,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000447,LEA000447,LEA000447,Lead 446,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000448,LEA000448,LEA000448,Lead 447,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000449,LEA000449,LEA000449,Lead 448,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000450,LEA000450,LEA000450,Lead 449,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_000451,LEA000451,LEA000451,Lead 450,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000452,LEA000452,LEA000452,Lead 451,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_000453,LEA000453,LEA000453,Lead 452,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000454,LEA000454,LEA000454,Lead 453,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000455,LEA000455,LEA000455,Lead 454,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000456,LEA000456,LEA000456,Lead 455,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000457,LEA000457,LEA000457,Lead 456,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000458,LEA000458,LEA000458,Lead 457,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_000459,LEA000459,LEA000459,Lead 458,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_000460,LEA000460,LEA000460,Lead 459,Referral,Converted,75.0,C,Highest record_quality_score,1
