account_id,account_name,industry,country,annual_revenue,employee_count
ACC000520,Company 520,Retail,Australia,392633839,16416
ACC000521,Company 521,Retail,India,313006628,2316
ACC000522,Company 522,Manufacturing,India,483318554,31154
ACC000523,Company 523,Manufacturing,United Kingdom,320295905,14195
ACC000524,Company 524,Technology,United States,17732309,43761
ACC000525,Company 525,Manufacturing,USA,356210789,49332
ACC000526,Company 526,Manufacturing,United States,242550900,45724
ACC000527,Company 527,Retail,India,293456913,4863
ACC000528,Company 528,Finance,UK,1257387,6206
ACC000529,Company 529,Manufacturing,Germany,82361987,27442
ACC000530,Company 530,Manufacturing,United Kingdom,131963942,566
ACC000531,Company 531,Healthcare,Germany,163522414,48693
ACC000532,Company 532,Manufacturing,Germany,271475487,23196
ACC000533,Company 533,Manufacturing,Germany,486929163,45180
ACC000534,Company 534,Finance,UK,49734811,8105
ACC000535,Company 535,Technology,Australia,319126560,11162
ACC000536,Company 536,Technology,India,4090052,35699
ACC000537,Company 537,Technology,United Kingdom,295178483,2347
ACC000538,Company 538,Technology,USA,211887262,9915
ACC000539,Company 539,Retail,USA,154561833,37859
ACC000540,Company 540,Technology,Germany,392864054,11623
ACC000541,Company 541,Manufacturing,Germany,199545446,38032
ACC000542,Company 542,Manufacturing,USA,428011076,11937
ACC000543,Company 543,Healthcare,United States,77940124,20099
ACC000544,Company 544,Finance,Germany,386250373,45530
ACC000545,Company 545,Technology,United Kingdom,464130777,21464
ACC000546,Company 546,Finance,Australia,184962505,37469
ACC000547,Company 547,Technology,U.S.,486049522,18951
ACC000548,Company 548,Healthcare,Germany,389202179,5725
ACC000549,Company 549,Finance,United States,139673312,33970
ACC000550,Company 550,Finance,UK,393188208,33307
ACC000551,Company 551,Manufacturing,UK,232950807,20959
ACC000552,Company 552,Manufacturing,USA,429976087,34357
ACC000553,Company 553,Retail,USA,18744608,42889
ACC000554,Company 554,Retail,United Kingdom,98732463,43454
ACC000555,Company 555,Healthcare,Australia,381837017,47380
ACC000556,Company 556,Healthcare,Germany,428762234,49543
ACC000557,Company 557,Healthcare,Australia,29160739,10105
ACC000558,Company 558,Healthcare,India,194877820,21936
ACC000559,Company 559,Healthcare,India,190451168,10303
ACC000560,Company 560,Healthcare,India,442118823,26900
ACC000561,Company 561,Healthcare,USA,136984574,14680
ACC000562,Company 562,Healthcare,United Kingdom,226783897,32491
ACC000563,Company 563,Technology,United Kingdom,133101594,11446
ACC000564,Company 564,Technology,U.S.,488509266,32007
ACC000565,Company 565,Healthcare,Germany,437277015,46391
ACC000566,Company 566,Finance,U.S.,426737550,22123
ACC000567,Company 567,Technology,UK,359690791,21560
ACC000568,Company 568,Healthcare,India,58615616,10127
ACC000569,Company 569,Finance,Australia,81252196,37868
ACC000570,Company 570,Technology,UK,323821068,29297
ACC000571,Company 571,Healthcare,USA,191336048,32125
ACC000572,Company 572,Manufacturing,Australia,40392024,27184
ACC000573,Company 573,Retail,U.S.,217288326,2956
ACC000574,Company 574,Manufacturing,India,56880819,16121
ACC000575,Company 575,Manufacturing,UK,247687014,26711
ACC000576,Company 576,Finance,United States,138559058,42019
ACC000577,Company 577,Retail,United Kingdom,34757102,13491
ACC000578,Company 578,Manufacturing,UK,180039016,19548
ACC000579,Company 579,Manufacturing,United States,275649457,23779
ACC000580,Company 580,Retail,United States,194146426,49139
ACC000581,Company 581,Finance,UK,65895639,37042
ACC000582,Company 582,Retail,UK,467084840,27429
ACC000583,Company 583,Finance,UK,118011147,29337
ACC000584,Company 584,Manufacturing,Germany,472088659,14773
ACC000585,Company 585,Retail,Germany,444834092,13034
ACC000586,Company 586,Healthcare,United States,491971787,10484
ACC000587,Company 587,Healthcare,UK,490251427,29159
ACC000588,Company 588,Healthcare,United States,246917520,7694
ACC000589,Company 589,Healthcare,United States,57757534,35766
ACC000590,Company 590,Manufacturing,Australia,248425441,13474
ACC000591,Company 591,Manufacturing,U.S.,33357312,45064
ACC000592,Company 592,Manufacturing,Australia,427321618,43963
ACC000593,Company 593,Retail,USA,135767558,20681
ACC000594,Company 594,Finance,UK,47467136,31582
ACC000595,Company 595,Retail,United States,38258739,12660
ACC000596,Company 596,Healthcare,Australia,377476807,44132
ACC000597,Company 597,Finance,India,223963849,22074
ACC000598,Company 598,Technology,Germany,472346842,38963
ACC000599,Company 599,Manufacturing,United States,167167093,8427
ACC000600,Company 600,Technology,U.S.,191622021,9439
ACC000601,Company 601,Technology,United States,466529850,24310
ACC000602,Company 602,Finance,India,482680046,9559
ACC000603,Company 603,Manufacturing,U.S.,11102103,33393
ACC000604,Company 604,Healthcare,United States,347955797,699
ACC000605,Company 605,Retail,UK,370091132,264
ACC000606,Company 606,Finance,United Kingdom,230627853,44021
ACC000607,Company 607,Technology,United Kingdom,65491333,42444
ACC000608,Company 608,Retail,Australia,201630075,18456
ACC000609,Company 609,Retail,USA,464636180,10208
ACC000610,Company 610,Technology,Australia,137352781,2107
ACC000611,Company 611,Retail,India,291989820,7030
ACC000612,Company 612,Healthcare,United Kingdom,140834565,13979
ACC000613,Company 613,Finance,United States,318180043,24421
ACC000614,Company 614,Manufacturing,Germany,367372703,34133
ACC000615,Company 615,Healthcare,United States,421157430,8495
ACC000616,Company 616,Technology,United States,203245443,15894
ACC000617,Company 617,Manufacturing,Germany,316111054,11766
ACC000618,Company 618,Manufacturing,USA,358520580,28434
ACC000619,Company 619,Finance,U.S.,303993404,22937
ACC000620,Company 620,Technology,United Kingdom,219213945,7298
ACC000621,Company 621,Finance,USA,279985947,41181
ACC000622,Company 622,Manufacturing,Australia,135142866,29718
ACC000623,Company 623,Technology,India,361642144,4121
ACC000624,Company 624,Healthcare,India,38048637,7167
ACC000625,Company 625,Retail,U.S.,193324943,7122
ACC000626,Company 626,Manufacturing,United Kingdom,498129106,3927
ACC000627,Company 627,Finance,UK,313614931,49553
ACC000628,Company 628,Healthcare,United States,483294542,6759
ACC000629,Company 629,Technology,United Kingdom,1858134,4552
ACC000630,Company 630,Manufacturing,India,267866215,26053
ACC000631,Company 631,Technology,USA,47134507,36805
ACC000632,Company 632,Retail,United Kingdom,99139458,35233
ACC000633,Company 633,Finance,USA,239905796,39644
ACC000634,Company 634,Technology,U.S.,448692095,49128
ACC000635,Company 635,Manufacturing,U.S.,17899585,47695
ACC000636,Company 636,Healthcare,United States,320694812,42403
ACC000637,Company 637,Manufacturing,United States,406037904,2418
ACC000638,Company 638,Manufacturing,India,275232864,7420
ACC000639,Company 639,Manufacturing,U.S.,465480026,49821
ACC000640,Company 640,Healthcare,Germany,40173040,21023
ACC000641,Company 641,Healthcare,UK,153749554,7292
ACC000642,Company 642,Retail,Australia,12496387,31918
ACC000643,Company 643,Healthcare,United States,410564825,33444
ACC000644,Company 644,Finance,USA,225385944,317
ACC000645,Company 645,Healthcare,Australia,392031747,33762
ACC000646,Company 646,Manufacturing,United Kingdom,479244152,5460
ACC000647,Company 647,Healthcare,United Kingdom,135566503,43826
ACC000648,Company 648,Healthcare,UK,481774443,22724
ACC000649,Company 649,Technology,Germany,145895095,5443
ACC000650,Company 650,Retail,United Kingdom,12377715,38814
ACC000651,Company 651,Manufacturing,USA,358359742,10908
ACC000652,Company 652,Technology,UK,390380705,31287
ACC000653,Company 653,Technology,United Kingdom,98732758,31848
ACC000654,Company 654,Technology,United Kingdom,453498938,43160
ACC000655,Company 655,Technology,United Kingdom,142927826,5120
ACC000656,Company 656,Finance,United States,122991691,44603
ACC000657,Company 657,Finance,India,245622437,7215
ACC000658,Company 658,Manufacturing,Germany,388489841,9436
ACC000659,Company 659,Healthcare,United States,366874375,30903
ACC000660,Company 660,Technology,Germany,311422642,45116
ACC000661,Company 661,Technology,U.S.,303843700,3203
ACC000662,Company 662,Healthcare,United States,172990838,15611
ACC000663,Company 663,Retail,Australia,349348766,4860
ACC000664,Company 664,Retail,India,16145713,24829
ACC000665,Company 665,Technology,United Kingdom,435110920,21345
ACC000666,Company 666,Manufacturing,Germany,312963385,16079
ACC000667,Company 667,Manufacturing,United Kingdom,201146940,45242
ACC000668,Company 668,Healthcare,United States,108556590,35477
ACC000669,Company 669,Healthcare,United States,95974703,42899
ACC000670,Company 670,Healthcare,U.S.,195291748,47422
ACC000671,Company 671,Healthcare,United States,148740503,47866
ACC000672,Company 672,Technology,UK,442118295,32172
ACC000673,Company 673,Healthcare,Germany,156107562,30650
ACC000674,Company 674,Manufacturing,Germany,153225528,29979
ACC000675,Company 675,Healthcare,India,499920033,31865
ACC000676,Company 676,Finance,UK,428203230,43437
ACC000677,Company 677,Manufacturing,United Kingdom,81846111,10884
ACC000678,Company 678,Technology,UK,403046157,20860
ACC000679,Company 679,Technology,India,342961335,2432
ACC000680,Company 680,Healthcare,U.S.,297190896,31807
ACC000681,Company 681,Finance,United Kingdom,282584289,4931
ACC000682,Company 682,Technology,Australia,112988778,31847
ACC000683,Company 683,Manufacturing,U.S.,376795858,17134
ACC000684,Company 684,Technology,USA,232535264,35694
ACC000685,Company 685,Healthcare,United States,45276257,31160
ACC000686,Company 686,Manufacturing,United States,385066649,26272
ACC000687,Company 687,Retail,USA,453488224,26421
ACC000688,Company 688,Healthcare,USA,480726637,48011
ACC000689,Company 689,Healthcare,USA,458615525,24167
ACC000690,Company 690,Healthcare,U.S.,378979553,43755
ACC000691,Company 691,Retail,United States,92761613,4889
ACC000692,Company 692,Manufacturing,Germany,87760965,15726
ACC000693,Company 693,Retail,United States,214499950,15335
ACC000694,Company 694,Manufacturing,United Kingdom,338217315,48156
ACC000695,Company 695,Retail,UK,209323908,16167
ACC000696,Company 696,Healthcare,UK,33521189,30290
ACC000697,Company 697,Technology,Australia,201768141,421
ACC000698,Company 698,Technology,UK,298154170,15853
ACC000699,Company 699,Technology,India,214555089,17345
ACC000700,Company 700,Finance,United States,115356895,12625
ACC000701,Company 701,Finance,Australia,328360532,34753
ACC000702,Company 702,Healthcare,United States,217057452,9854
ACC000703,Company 703,Manufacturing,USA,72875478,47147
ACC000704,Company 704,Healthcare,United Kingdom,272694110,48454
ACC000705,Company 705,Healthcare,Australia,16107255,26583
ACC000706,Company 706,Retail,UK,190339043,33111
ACC000707,Company 707,Technology,USA,454479049,44637
ACC000708,Company 708,Healthcare,India,290108107,7205
ACC000709,Company 709,Retail,UK,465613507,29038
ACC000710,Company 710,Manufacturing,Germany,41076200,44389
ACC000711,Company 711,Technology,Germany,266171664,13264
ACC000712,Company 712,Healthcare,United States,464486134,27149
ACC000713,Company 713,Manufacturing,Australia,395851859,1600
ACC000714,Company 714,Retail,Germany,432254111,33791
ACC000715,Company 715,Manufacturing,U.S.,10381462,15511
ACC000716,Company 716,Manufacturing,USA,158168322,310
ACC000717,Company 717,Manufacturing,UK,311406951,8359
ACC000718,Company 718,Healthcare,United States,192490395,27397
ACC000719,Company 719,Healthcare,India,206507970,4641
ACC000720,Company 720,Healthcare,India,98705662,45082
ACC000721,Company 721,Retail,India,140899690,27874
ACC000722,Company 722,Retail,United States,178718783,36377
ACC000723,Company 723,Healthcare,India,473434522,28852
ACC000724,Company 724,Technology,Germany,188641445,398
ACC000725,Company 725,Finance,USA,113194090,31297
ACC000726,Company 726,Manufacturing,United Kingdom,406095864,41460
ACC000727,Company 727,Healthcare,U.S.,194122488,10433
ACC000728,Company 728,Retail,UK,265238031,49480
ACC000729,Company 729,Healthcare,USA,170355716,13664
ACC000730,Company 730,Finance,India,410347730,41351
ACC000731,Company 731,Retail,United States,28801127,16195
ACC000732,Company 732,Manufacturing,United Kingdom,342070276,39555
ACC000733,Company 733,Healthcare,USA,334897795,16793
ACC000734,Company 734,Retail,United States,70042346,38898
ACC000735,Company 735,Healthcare,UK,102630612,20499
ACC000736,Company 736,Retail,India,278439564,25092
ACC000737,Company 737,Technology,United States,52962965,39359
ACC000738,Company 738,Finance,United Kingdom,281350305,2507
ACC000739,Company 739,Technology,United Kingdom,355203273,22225
ACC000740,Company 740,Finance,India,306990922,4736
ACC000741,Company 741,Finance,U.S.,178014250,48850
ACC000742,Company 742,Healthcare,United States,19619432,44575
ACC000743,Company 743,Healthcare,U.S.,367837122,42566
ACC000744,Company 744,Retail,U.S.,203735580,42834
ACC000745,Company 745,Finance,Australia,291050216,39598
ACC000746,Company 746,Technology,United States,277898108,37460
ACC000747,Company 747,Manufacturing,Germany,493805497,1408
ACC000748,Company 748,Retail,U.S.,315304057,3287
ACC000749,Company 749,Healthcare,United Kingdom,388358642,33300
ACC000750,Company 750,Finance,Germany,393009965,3423
ACC000751,Company 751,Retail,India,155353681,37014
ACC000752,Company 752,Healthcare,Germany,428250832,41923
ACC000753,Company 753,Finance,India,421799335,16632
ACC000754,Company 754,Retail,Australia,12357073,13344
ACC000755,Company 755,Healthcare,Germany,190240198,39493
ACC000756,Company 756,Technology,USA,350509619,549
ACC000757,Company 757,Technology,Australia,472921660,29050
ACC000758,Company 758,Healthcare,USA,204345352,32000
ACC000759,Company 759,Finance,UK,38674051,41690
ACC000760,Company 760,Technology,UK,343794066,40016
ACC000761,Company 761,Retail,United States,226893735,43930
ACC000762,Company 762,Technology,USA,271293312,11268
ACC000763,Company 763,Retail,UK,237535184,7232
ACC000764,Company 764,Retail,India,362349841,7780
ACC000765,Company 765,Manufacturing,U.S.,215685533,6221
ACC000766,Company 766,Finance,U.S.,413143193,22063
ACC000767,Company 767,Manufacturing,United States,89271318,7508
ACC000768,Company 768,Technology,Australia,196623079,14604
ACC000769,Company 769,Manufacturing,Australia,404362997,36657
ACC000770,Company 770,Finance,USA,358226801,12700
ACC000771,Company 771,Retail,United States,335845289,26069
ACC000772,Company 772,Finance,Australia,174430297,11571
ACC000773,Company 773,Healthcare,Germany,312989545,11990
ACC000774,Company 774,Manufacturing,United Kingdom,174207070,49620
ACC000775,Company 775,Finance,United States,280152135,36968
ACC000776,Company 776,Retail,United Kingdom,250075411,49492
ACC000777,Company 777,Technology,UK,378533544,15751
ACC000778,Company 778,Manufacturing,USA,169855954,28336
ACC000779,Company 779,Technology,Germany,167406925,35765
ACC000780,Company 780,Technology,Australia,81778948,48957
ACC000781,Company 781,Technology,Germany,361072118,37892
ACC000782,Company 782,Manufacturing,India,404149613,40461
ACC000783,Company 783,Technology,United States,54250638,32309
ACC000784,Company 784,Healthcare,United Kingdom,170955813,4090
ACC000785,Company 785,Manufacturing,United States,281485567,29002
ACC000786,Company 786,Manufacturing,United Kingdom,292070811,8468
ACC000787,Company 787,Technology,USA,311591732,21459
ACC000788,Company 788,Retail,USA,49335325,25285
ACC000789,Company 789,Finance,United Kingdom,468488331,24502
ACC000790,Company 790,Retail,United States,243128959,3175
ACC000791,Company 791,Finance,Germany,401845100,39128
ACC000792,Company 792,Healthcare,USA,231579674,33816
ACC000793,Company 793,Finance,UK,292772431,49422
ACC000794,Company 794,Healthcare,Australia,72058367,31291
ACC000795,Company 795,Manufacturing,USA,254655674,28376
ACC000796,Company 796,Manufacturing,U.S.,166457981,45322
ACC000797,Company 797,Healthcare,United States,145552415,817
ACC000798,Company 798,Healthcare,India,184124018,9296
ACC000799,Company 799,Manufacturing,United States,182937306,29964
ACC000800,Company 800,Finance,United Kingdom,250013900,685
ACC000801,Company 801,Technology,India,351730850,40367
ACC000802,Company 802,Technology,USA,297283703,10305
ACC000803,Company 803,Manufacturing,United States,292595391,3469
