lead_id,lead_name,source,status
LEA000710,Lead 709,Web,Working
LEA000711,Lead 710,LinkedIn,New
LEA000712,Lead 711,Web,New
LEA000713,Lead 712,Web,Working
LEA000714,Lead 713,LinkedIn,Qualified
LEA000715,Lead 714,Referral,New
LEA000716,Lead 715,Event,Converted
LEA000717,Lead 716,Web,Working
LEA000718,Lead 717,Referral,Converted
LEA000719,Lead 718,LinkedIn,Qualified
LEA000720,Lead 719,Event,Converted
LEA000721,Lead 720,Referral,Working
LEA000722,Lead 721,Event,Converted
LEA000723,Lead 722,LinkedIn,Working
LEA000724,Lead 723,Event,Qualified
LEA000725,Lead 724,Event,Working
LEA000726,Lead 725,Event,New
LEA000727,Lead 726,Event,Qualified
LEA000728,Lead 727,LinkedIn,Working
LEA000729,Lead 728,Referral,Qualified
LEA000730,Lead 729,Referral,Qualified
LEA000731,Lead 730,Referral,New
LEA000732,Lead 731,Web,Qualified
LEA000733,Lead 732,Referral,Qualified
LEA000734,Lead 733,Event,Working
LEA000735,Lead 734,LinkedIn,Converted
LEA000736,Lead 735,Web,Converted
LEA000737,Lead 736,Event,Converted
LEA000738,Lead 737,Event,Qualified
LEA000739,Lead 738,LinkedIn,Working
LEA000740,Lead 739,Referral,Qualified
LEA000741,Lead 740,Web,Working
LEA000742,Lead 741,Web,Working
LEA000743,Lead 742,Referral,Qualified
LEA000744,Lead 743,Referral,New
LEA000745,Lead 744,Event,New
LEA000746,Lead 745,Referral,New
LEA000747,Lead 746,LinkedIn,Qualified
LEA000748,Lead 747,LinkedIn,Converted
LEA000749,Lead 748,LinkedIn,Working
LEA000750,Lead 749,Referral,New
LEA000751,Lead 750,Event,Qualified
LEA000752,Lead 751,Referral,Converted
LEA000753,Lead 752,Referral,Qualified
LEA000754,Lead 753,Event,Qualified
LEA000755,Lead 754,Referral,Qualified
LEA000756,Lead 755,Referral,New
LEA000757,Lead 756,Web,New
LEA000758,Lead 757,Referral,Qualified
LEA000759,Lead 758,Web,Converted
LEA000760,Lead 759,Web,Qualified
LEA000761,Lead 760,Web,New
LEA000762,Lead 761,Event,Working
LEA000763,Lead 762,Event,New
LEA000764,Lead 763,LinkedIn,New
LEA000765,Lead 764,Referral,New
LEA000766,Lead 765,Web,New
LEA000767,Lead 766,Referral,Working
LEA000768,Lead 767,LinkedIn,Converted
LEA000769,Lead 768,LinkedIn,New
LEA000770,Lead 769,Web,Converted
LEA000771,Lead 770,Referral,New
LEA000772,Lead 771,Web,New
LEA000773,Lead 772,Referral,New
LEA000774,Lead 773,LinkedIn,Converted
LEA000775,Lead 774,Web,New
LEA000776,Lead 775,Event,New
LEA000777,Lead 776,Event,Converted
LEA000778,Lead 777,LinkedIn,Converted
LEA000779,Lead 778,Web,Qualified
LEA000780,Lead 779,LinkedIn,Converted
LEA000781,Lead 780,Event,Working
LEA000782,Lead 781,LinkedIn,Qualified
LEA000783,Lead 782,Referral,Working
LEA000784,Lead 783,LinkedIn,Working
LEA000785,Lead 784,LinkedIn,New
LEA000786,Lead 785,Referral,Qualified
LEA000787,Lead 786,Referral,Qualified
LEA000788,Lead 787,Event,Working
LEA000789,Lead 788,Event,New
LEA000790,Lead 789,Event,Qualified
LEA000791,Lead 790,Web,Converted
LEA000792,Lead 791,LinkedIn,Working
LEA000793,Lead 792,Web,New
LEA000794,Lead 793,Web,Working
LEA000795,Lead 794,Referral,Qualified
LEA000796,Lead 795,Event,Working
LEA000797,Lead 796,LinkedIn,Qualified
LEA000798,Lead 797,LinkedIn,Converted
LEA000799,Lead 798,LinkedIn,Qualified
LEA000800,Lead 799,Event,New
LEA000801,Lead 800,Web,Working
LEA000802,Lead 801,Event,Converted
LEA000803,Lead 802,Event,Qualified
LEA000804,Lead 803,LinkedIn,Qualified
LEA000805,Lead 804,Event,Working
LEA000806,Lead 805,Event,Converted
LEA000807,Lead 806,LinkedIn,Converted
LEA000808,Lead 807,LinkedIn,Working
LEA000809,Lead 808,Event,Qualified
LEA000810,Lead 809,Event,Converted
LEA000811,Lead 810,LinkedIn,Converted
LEA000812,Lead 811,LinkedIn,Working
LEA000813,Lead 812,Web,Qualified
LEA000814,Lead 813,Web,Converted
LEA000815,Lead 814,Web,Qualified
LEA000816,Lead 815,LinkedIn,Converted
LEA000817,Lead 816,Event,Qualified
LEA000818,Lead 817,LinkedIn,New
LEA000819,Lead 818,Event,Qualified
LEA000820,Lead 819,Referral,Working
LEA000821,Lead 820,Referral,Working
LEA000822,Lead 821,LinkedIn,Converted
LEA000823,Lead 822,Event,Converted
LEA000824,Lead 823,Event,Working
LEA000825,Lead 824,LinkedIn,Working
LEA000826,Lead 825,LinkedIn,Working
LEA000827,Lead 826,LinkedIn,Qualified
LEA000828,Lead 827,Event,New
LEA000829,Lead 828,LinkedIn,Working
LEA000830,Lead 829,LinkedIn,New
LEA000831,Lead 830,Event,Working
LEA000832,Lead 831,Referral,Qualified
LEA000833,Lead 832,Web,Converted
LEA000834,Lead 833,Event,Converted
LEA000835,Lead 834,Referral,Qualified
LEA000836,Lead 835,LinkedIn,Working
LEA000837,Lead 836,Referral,Working
LEA000838,Lead 837,Event,New
LEA000839,Lead 838,Referral,Working
LEA000840,Lead 839,Web,Working
LEA000841,Lead 840,Web,Qualified
LEA000842,Lead 841,Referral,Converted
LEA000843,Lead 842,Web,New
LEA000844,Lead 843,Referral,New
LEA000845,Lead 844,Event,Qualified
LEA000846,Lead 845,Web,Working
LEA000847,Lead 846,Referral,Working
LEA000848,Lead 847,Web,Working
LEA000849,Lead 848,Web,New
LEA000850,Lead 849,Event,Working
LEA000851,Lead 850,Event,New
LEA000852,Lead 851,Web,Qualified
LEA000853,Lead 852,Web,Qualified
LEA000854,Lead 853,Event,New
LEA000855,Lead 854,Web,Converted
LEA000856,Lead 855,Event,Qualified
LEA000857,Lead 856,Referral,Converted
LEA000858,Lead 857,Referral,Working
LEA000859,Lead 858,LinkedIn,New
LEA000860,Lead 859,LinkedIn,New
LEA000861,Lead 860,Web,Working
LEA000862,Lead 861,Referral,New
LEA000863,Lead 862,Referral,Converted
LEA000864,Lead 863,Referral,Converted
LEA000865,Lead 864,Referral,New
LEA000866,Lead 865,Event,Converted
LEA000867,Lead 866,Event,New
LEA000868,Lead 867,Web,New
LEA000869,Lead 868,Event,Converted
LEA000870,Lead 869,Referral,Converted
LEA000871,Lead 870,Event,Qualified
LEA000872,Lead 871,Web,Qualified
LEA000873,Lead 872,Event,Qualified
LEA000874,Lead 873,LinkedIn,Converted
LEA000875,Lead 874,Event,Qualified
LEA000876,Lead 875,Event,New
LEA000877,Lead 876,LinkedIn,Converted
LEA000878,Lead 877,Event,New
LEA000879,Lead 878,Referral,Converted
LEA000880,Lead 879,Web,Converted
LEA000881,Lead 880,Event,Working
LEA000882,Lead 881,Referral,Working
LEA000883,Lead 882,Event,New
LEA000884,Lead 883,Web,New
LEA000885,Lead 884,Event,Qualified
LEA000886,Lead 885,Event,New
LEA000887,Lead 886,LinkedIn,Qualified
LEA000888,Lead 887,Referral,Working
LEA000889,Lead 888,LinkedIn,Working
LEA000890,Lead 889,Web,Qualified
LEA000891,Lead 890,Event,Converted
LEA000892,Lead 891,LinkedIn,Converted
LEA000893,Lead 892,Event,Qualified
LEA000894,Lead 893,Event,Working
LEA000895,Lead 894,LinkedIn,Converted
LEA000896,Lead 895,Event,Converted
LEA000897,Lead 896,Event,Converted
LEA000898,Lead 897,Event,Working
LEA000899,Lead 898,Web,Qualified
LEA000900,Lead 899,Referral,Qualified
LEA000901,Lead 900,LinkedIn,Converted
LEA000902,Lead 901,LinkedIn,Qualified
LEA000903,Lead 902,Referral,New
LEA000904,Lead 903,Event,Working
LEA000905,Lead 904,Web,Qualified
LEA000906,Lead 905,LinkedIn,Converted
LEA000907,Lead 906,Referral,Working
LEA000908,Lead 907,Event,New
LEA000909,Lead 908,Web,Qualified
LEA000910,Lead 909,LinkedIn,Working
LEA000911,Lead 910,Event,Qualified
LEA000912,Lead 911,LinkedIn,New
LEA000913,Lead 912,Referral,Converted
LEA000914,Lead 913,Referral,Converted
LEA000915,Lead 914,Event,Converted
LEA000916,Lead 915,Referral,Qualified
LEA000917,Lead 916,LinkedIn,Converted
LEA000918,Lead 917,Event,New
LEA000919,Lead 918,Event,Qualified
LEA000920,Lead 919,Event,Working
LEA000921,Lead 920,Web,Qualified
LEA000922,Lead 921,Web,Converted
LEA000923,Lead 922,Referral,Converted
LEA000924,Lead 923,Web,Working
LEA000925,Lead 924,Referral,Converted
LEA000926,Lead 925,LinkedIn,Qualified
LEA000927,Lead 926,Web,New
LEA000928,Lead 927,Event,Working
LEA000929,Lead 928,Referral,Qualified
LEA000930,Lead 929,LinkedIn,New
LEA000931,Lead 930,Event,Converted
LEA000932,Lead 931,LinkedIn,Working
LEA000933,Lead 932,Referral,Converted
LEA000934,Lead 933,Event,Converted
LEA000935,Lead 934,Referral,New
LEA000936,Lead 935,Referral,Working
LEA000937,Lead 936,Referral,Qualified
LEA000938,Lead 937,Web,Converted
LEA000939,Lead 938,LinkedIn,Working
LEA000940,Lead 939,Event,Converted
LEA000941,Lead 940,Event,Working
LEA000942,Lead 941,Event,Converted
LEA000943,Lead 942,Event,New
LEA000944,Lead 943,Web,Converted
LEA000945,Lead 944,Event,Qualified
LEA000946,Lead 945,Referral,New
LEA000947,Lead 946,Referral,Converted
LEA000948,Lead 947,Web,Converted
LEA000949,Lead 948,Referral,Working
LEA000950,Lead 949,Referral,Qualified
LEA000951,Lead 950,LinkedIn,New
LEA000952,Lead 951,Web,Qualified
LEA000953,Lead 952,Referral,Working
LEA000954,Lead 953,Event,Converted
LEA000955,Lead 954,Web,Working
LEA000956,Lead 955,Web,Qualified
LEA000957,Lead 956,LinkedIn,Converted
LEA000958,Lead 957,LinkedIn,Converted
LEA000959,Lead 958,Web,Working
LEA000960,Lead 959,Web,Qualified
LEA000961,Lead 960,Web,Converted
LEA000962,Lead 961,Event,Working
LEA000963,Lead 962,Referral,Working
LEA000964,Lead 963,Web,Converted
LEA000965,Lead 964,Event,New
LEA000966,Lead 965,Event,Qualified
LEA000967,Lead 966,Referral,Qualified
LEA000968,Lead 967,LinkedIn,Working
LEA000969,Lead 968,Event,Converted
LEA000970,Lead 969,Referral,Working
LEA000971,Lead 970,Web,New
LEA000972,Lead 971,LinkedIn,Converted
LEA000973,Lead 972,Referral,Converted
LEA000974,Lead 973,Referral,Qualified
LEA000975,Lead 974,LinkedIn,New
LEA000976,Lead 975,Referral,Qualified
LEA000977,Lead 976,Event,Working
LEA000978,Lead 977,LinkedIn,Converted
LEA000979,Lead 978,Event,Working
LEA000980,Lead 979,Event,Qualified
LEA000981,Lead 980,LinkedIn,New
LEA000982,Lead 981,Web,Qualified
LEA000983,Lead 982,Referral,Working
LEA000984,Lead 983,Event,Converted
LEA000985,Lead 984,Web,New
LEA000986,Lead 985,Referral,New
LEA000987,Lead 986,LinkedIn,Working
LEA000988,Lead 987,Web,Converted
LEA000989,Lead 988,Event,Qualified
LEA000990,Lead 989,Event,Working
LEA000991,Lead 990,Event,Qualified
LEA000992,Lead 991,LinkedIn,Qualified
LEA000993,Lead 992,Event,New
LEA000994,Lead 993,Event,Qualified
LEA000995,Lead 994,Event,New
LEA000996,Lead 995,Referral,Qualified
LEA000997,Lead 996,Referral,Working
LEA000998,Lead 997,Referral,Converted
LEA000999,Lead 998,LinkedIn,Working
LEA001000,Lead 999,Web,Working
LEA001001,Lead 1000,Referral,Qualified
LEA001002,Lead 1001,Referral,Qualified
LEA001003,Lead 1002,Event,New
LEA001004,Lead 1003,Event,Converted
LEA001005,Lead 1004,Referral,New
LEA001006,Lead 1005,Event,Qualified
LEA001007,Lead 1006,Web,Qualified
LEA001008,Lead 1007,Web,Converted
LEA001009,Lead 1008,Web,Qualified
LEA001010,Lead 1009,Event,Working
LEA001011,Lead 1010,Referral,Working
LEA001012,Lead 1011,Web,Working
LEA001013,Lead 1012,Referral,New
LEA001014,Lead 1013,Web,Qualified
LEA001015,Lead 1014,Web,Working
LEA001016,Lead 1015,Referral,Working
LEA001017,Lead 1016,Event,New
LEA001018,Lead 1017,Web,Converted
LEA001019,Lead 1018,LinkedIn,Working
LEA001020,Lead 1019,LinkedIn,Qualified
LEA001021,Lead 1020,LinkedIn,New
LEA001022,Lead 1021,Event,Qualified
LEA001023,Lead 1022,Referral,Converted
LEA001024,Lead 1023,Event,Working
LEA001025,Lead 1024,Web,Working
LEA001026,Lead 1025,LinkedIn,Working
LEA001027,Lead 1026,Event,Converted
LEA001028,Lead 1027,Web,Converted
LEA001029,Lead 1028,LinkedIn,Working
LEA001030,Lead 1029,Event,Working
LEA001031,Lead 1030,Web,Converted
LEA001032,Lead 1031,Referral,Converted
LEA001033,Lead 1032,Event,Qualified
LEA001034,Lead 1033,Event,Converted
LEA001035,Lead 1034,Web,New
LEA001036,Lead 1035,Referral,Converted
LEA001037,Lead 1036,LinkedIn,Qualified
LEA001038,Lead 1037,Web,Qualified
LEA001039,Lead 1038,LinkedIn,Working
LEA001040,Lead 1039,Event,Qualified
LEA001041,Lead 1040,Web,New
LEA001042,Lead 1041,LinkedIn,Converted
LEA001043,Lead 1042,Web,Converted
LEA001044,Lead 1043,Referral,New
LEA001045,Lead 1044,LinkedIn,Qualified
LEA001046,Lead 1045,Event,Converted
LEA001047,Lead 1046,Event,New
LEA001048,Lead 1047,Web,Converted
LEA001049,Lead 1048,LinkedIn,Qualified
LEA001050,Lead 1049,Web,Converted
LEA001051,Lead 1050,LinkedIn,New
LEA001052,Lead 1051,Event,New
LEA001053,Lead 1052,Referral,Working
LEA001054,Lead 1053,Referral,Working
LEA001055,Lead 1054,Web,Converted
LEA001056,Lead 1055,Referral,New
LEA001057,Lead 1056,LinkedIn,Qualified
LEA001058,Lead 1057,Event,Qualified
LEA001059,Lead 1058,LinkedIn,New
LEA001060,Lead 1059,Web,Qualified
LEA001061,Lead 1060,Event,Converted
LEA001062,Lead 1061,Event,Qualified
LEA001063,Lead 1062,Event,Converted
LEA001064,Lead 1063,LinkedIn,Working
LEA001065,Lead 1064,LinkedIn,Working
LEA001066,Lead 1065,LinkedIn,New
LEA001067,Lead 1066,Referral,Working
LEA001068,Lead 1067,Referral,Qualified
LEA001069,Lead 1068,Event,New
LEA001070,Lead 1069,LinkedIn,New
LEA001071,Lead 1070,Referral,Working
LEA001072,Lead 1071,Referral,Converted
LEA001073,Lead 1072,Referral,Converted
LEA001074,Lead 1073,LinkedIn,Converted
LEA001075,Lead 1074,Web,Working
LEA001076,Lead 1075,Web,Qualified
LEA001077,Lead 1076,Web,New
LEA001078,Lead 1077,LinkedIn,Working
LEA001079,Lead 1078,Event,New
LEA001080,Lead 1079,Referral,Working
LEA001081,Lead 1080,LinkedIn,Converted
LEA001082,Lead 1081,Referral,New
LEA001083,Lead 1082,LinkedIn,Converted
LEA001084,Lead 1083,Web,Working
LEA001085,Lead 1084,LinkedIn,Converted
LEA001086,Lead 1085,Referral,New
LEA001087,Lead 1086,LinkedIn,New
LEA001088,Lead 1087,Event,Qualified
LEA001089,Lead 1088,LinkedIn,Converted
LEA001090,Lead 1089,LinkedIn,Working
LEA001091,Lead 1090,Referral,New
LEA001092,Lead 1091,Web,Qualified
LEA001093,Lead 1092,LinkedIn,Converted
LEA001094,Lead 1093,Web,Working
LEA001095,Lead 1094,LinkedIn,Converted
LEA001096,Lead 1095,Web,Qualified
LEA001097,Lead 1096,Event,Qualified
LEA001098,Lead 1097,Referral,Working
LEA001099,Lead 1098,LinkedIn,Converted
LEA001100,Lead 1099,Web,Qualified
LEA001101,Lead 1100,Web,Working
LEA001102,Lead 1101,LinkedIn,New
LEA001103,Lead 1102,Referral,Converted
LEA001104,Lead 1103,Event,Working
LEA001105,Lead 1104,Event,New
LEA001106,Lead 1105,Event,Working
LEA001107,Lead 1106,LinkedIn,Converted
LEA001108,Lead 1107,Referral,Qualified
LEA001109,Lead 1108,Referral,New
LEA001110,Lead 1109,Web,Working
LEA001111,Lead 1110,Web,Converted
LEA001112,Lead 1111,Web,New
LEA001113,Lead 1112,Event,Converted
LEA001114,Lead 1113,Referral,Converted
LEA001115,Lead 1114,Referral,Working
LEA001116,Lead 1115,Referral,Qualified
LEA001117,Lead 1116,LinkedIn,Qualified
LEA001118,Lead 1117,LinkedIn,Converted
LEA001119,Lead 1118,Event,Working
LEA001120,Lead 1119,Web,Working
LEA001121,Lead 1120,Web,Converted
LEA001122,Lead 1121,Web,New
LEA001123,Lead 1122,Referral,Converted
LEA001124,Lead 1123,Event,New
LEA001125,Lead 1124,LinkedIn,Working
LEA001126,Lead 1125,Referral,Converted
LEA001127,Lead 1126,Referral,Working
LEA001128,Lead 1127,Event,Working
LEA001129,Lead 1128,Event,Converted
LEA001130,Lead 1129,Web,Converted
LEA001131,Lead 1130,Referral,Qualified
LEA001132,Lead 1131,LinkedIn,New
LEA001133,Lead 1132,Web,Converted
LEA001134,Lead 1133,LinkedIn,Working
LEA001135,Lead 1134,Event,Qualified
LEA001136,Lead 1135,Event,Converted
LEA001137,Lead 1136,Referral,New
LEA001138,Lead 1137,Referral,Working
LEA001139,Lead 1138,LinkedIn,New
LEA001140,Lead 1139,Referral,Working
LEA001141,Lead 1140,Event,Qualified
LEA001142,Lead 1141,LinkedIn,Qualified
LEA001143,Lead 1142,LinkedIn,New
LEA001144,Lead 1143,Web,Working
LEA001145,Lead 1144,LinkedIn,Converted
LEA001146,Lead 1145,LinkedIn,Working
LEA001147,Lead 1146,Event,New
LEA001148,Lead 1147,Event,Working
LEA001149,Lead 1148,Referral,Converted
LEA001150,Lead 1149,LinkedIn,Qualified
LEA001151,Lead 1150,Web,New
LEA001152,Lead 1151,Web,Qualified
LEA001153,Lead 1152,Event,Converted
LEA001154,Lead 1153,Web,New
LEA001155,Lead 1154,LinkedIn,Converted
LEA001156,Lead 1155,LinkedIn,New
LEA001157,Lead 1156,Event,Working
LEA001158,Lead 1157,Referral,Working
LEA001159,Lead 1158,Event,Working
LEA001160,Lead 1159,Event,Converted
LEA001161,Lead 1160,Web,Converted
LEA001162,Lead 1161,Web,Converted
LEA001163,Lead 1162,Web,New
LEA001164,Lead 1163,LinkedIn,Converted
LEA001165,Lead 1164,Web,New
LEA001166,Lead 1165,Referral,Converted
LEA001167,Lead 1166,Web,Converted
LEA001168,Lead 1167,Referral,Working
LEA001169,Lead 1168,LinkedIn,Working
LEA001170,Lead 1169,Referral,New
LEA001171,Lead 1170,Web,Working
LEA001172,Lead 1171,LinkedIn,New
LEA001173,Lead 1172,LinkedIn,New
LEA001174,Lead 1173,LinkedIn,Converted
LEA001175,Lead 1174,Referral,Working
LEA001176,Lead 1175,LinkedIn,Converted
LEA001177,Lead 1176,Event,Working
LEA001178,Lead 1177,LinkedIn,New
LEA001179,Lead 1178,Web,Converted
LEA001180,Lead 1179,Web,New
LEA001181,Lead 1180,Event,Converted
LEA001182,Lead 1181,LinkedIn,Working
LEA001183,Lead 1182,Event,Working
LEA001184,Lead 1183,Referral,New
LEA001185,Lead 1184,Referral,Qualified
LEA001186,Lead 1185,Event,Converted
LEA001187,Lead 1186,Web,New
LEA001188,Lead 1187,Event,Qualified
LEA001189,Lead 1188,Referral,Qualified
LEA001190,Lead 1189,LinkedIn,Qualified
LEA001191,Lead 1190,Web,Working
LEA001192,Lead 1191,Web,Working
LEA001193,Lead 1192,Web,Working
LEA001194,Lead 1193,Event,Qualified
LEA001195,Lead 1194,LinkedIn,Working
LEA001196,Lead 1195,Event,New
LEA001197,Lead 1196,Web,Working
LEA001198,Lead 1197,LinkedIn,Converted
LEA001199,Lead 1198,Web,New
LEA001200,Lead 1199,LinkedIn,Qualified
LEA001201,Lead 1200,Referral,Converted
LEA001202,Lead 1201,Web,New
LEA001203,Lead 1202,Referral,Working
LEA001204,Lead 1203,Referral,New
LEA001205,Lead 1204,Event,New
LEA001206,Lead 1205,LinkedIn,New
LEA001207,Lead 1206,Event,Qualified
LEA001208,Lead 1207,Event,Working
LEA001209,Lead 1208,Event,Converted
LEA001210,Lead 1209,Event,Working
LEA001211,Lead 1210,LinkedIn,New
LEA001212,Lead 1211,Event,Qualified
LEA001213,Lead 1212,LinkedIn,Converted
LEA001214,Lead 1213,LinkedIn,Converted
LEA001215,Lead 1214,Event,New
LEA001216,Lead 1215,LinkedIn,New
LEA001217,Lead 1216,LinkedIn,Qualified
LEA001218,Lead 1217,Web,New
LEA001219,Lead 1218,Referral,Working
LEA001220,Lead 1219,LinkedIn,New
LEA001221,Lead 1220,Referral,New
LEA001222,Lead 1221,Web,Working
LEA001223,Lead 1222,LinkedIn,Converted
LEA001224,Lead 1223,Referral,Converted
LEA001225,Lead 1224,Referral,Converted
LEA001226,Lead 1225,Web,New
LEA001227,Lead 1226,Event,Working
LEA001228,Lead 1227,LinkedIn,New
LEA001229,Lead 1228,Web,Converted
LEA001230,Lead 1229,Web,Converted
LEA001231,Lead 1230,Referral,Working
LEA001232,Lead 1231,Referral,New
LEA001233,Lead 1232,Web,Working
LEA001234,Lead 1233,LinkedIn,Converted
LEA001235,Lead 1234,Web,Working
LEA001236,Lead 1235,LinkedIn,Converted
LEA001237,Lead 1236,LinkedIn,Working
LEA001238,Lead 1237,Event,Converted
LEA001239,Lead 1238,Event,New
LEA001240,Lead 1239,Referral,Converted
LEA001241,Lead 1240,LinkedIn,New
LEA001242,Lead 1241,LinkedIn,Working
LEA001243,Lead 1242,Web,New
LEA001244,Lead 1243,Referral,Working
LEA001245,Lead 1244,Web,Qualified
LEA001246,Lead 1245,Web,Working
LEA001247,Lead 1246,LinkedIn,Working
LEA001248,Lead 1247,LinkedIn,Converted
LEA001249,Lead 1248,Referral,New
LEA001250,Lead 1249,Referral,Working
LEA001251,Lead 1250,Referral,Qualified
LEA001252,Lead 1251,Event,Working
LEA001253,Lead 1252,LinkedIn,New
LEA001254,Lead 1253,Event,Working
LEA001255,Lead 1254,Referral,Qualified
LEA001256,Lead 1255,Web,Working
LEA001257,Lead 1256,LinkedIn,New
LEA001258,Lead 1257,Referral,Converted
LEA001259,Lead 1258,Event,Working
LEA001260,Lead 1259,Web,New
LEA001261,Lead 1260,LinkedIn,Qualified
LEA001262,Lead 1261,Referral,Working
LEA001263,Lead 1262,LinkedIn,Converted
LEA001264,Lead 1263,Referral,Qualified
LEA001265,Lead 1264,Referral,New
LEA001266,Lead 1265,Event,Working
LEA001267,Lead 1266,Event,New
LEA001268,Lead 1267,Web,New
LEA001269,Lead 1268,LinkedIn,Working
LEA001270,Lead 1269,LinkedIn,Qualified
LEA001271,Lead 1270,Referral,Qualified
LEA001272,Lead 1271,Web,Converted
LEA001273,Lead 1272,Event,Qualified
LEA001274,Lead 1273,Web,Converted
LEA001275,Lead 1274,Web,Qualified
LEA001276,Lead 1275,Web,Qualified
LEA001277,Lead 1276,Referral,Qualified
LEA001278,Lead 1277,LinkedIn,New
LEA001279,Lead 1278,Web,Working
LEA001280,Lead 1279,Referral,Working
LEA001281,Lead 1280,LinkedIn,Working
LEA001282,Lead 1281,LinkedIn,Working
LEA001283,Lead 1282,LinkedIn,Qualified
LEA001284,Lead 1283,Web,Working
LEA001285,Lead 1284,LinkedIn,Qualified
LEA001286,Lead 1285,Web,Working
LEA001287,Lead 1286,Event,Converted
LEA001288,Lead 1287,Event,New
LEA001289,Lead 1288,LinkedIn,Working
LEA001290,Lead 1289,Referral,Qualified
LEA001291,Lead 1290,Web,Working
LEA001292,Lead 1291,LinkedIn,Working
LEA001293,Lead 1292,Event,Qualified
LEA001294,Lead 1293,LinkedIn,New
LEA001295,Lead 1294,Web,Working
LEA001296,Lead 1295,Event,New
LEA001297,Lead 1296,Event,New
LEA001298,Lead 1297,LinkedIn,New
LEA001299,Lead 1298,LinkedIn,Converted
LEA001300,Lead 1299,Referral,Working
LEA001301,Lead 1300,LinkedIn,Working
LEA001302,Lead 1301,LinkedIn,Working
LEA001303,Lead 1302,Referral,Converted
LEA001304,Lead 1303,Referral,Working
LEA001305,Lead 1304,Web,Qualified
LEA001306,Lead 1305,Event,Converted
LEA001307,Lead 1306,Event,Qualified
LEA001308,Lead 1307,LinkedIn,Qualified
LEA001309,Lead 1308,LinkedIn,New
LEA001310,Lead 1309,Web,Qualified
LEA001311,Lead 1310,Event,Converted
LEA001312,Lead 1311,Event,New
LEA001313,Lead 1312,Referral,Converted
LEA001314,Lead 1313,LinkedIn,Qualified
LEA001315,Lead 1314,Event,Qualified
